prog,bird,duration_scaled,frequency_change_scaled,direction_scaled
2321,E,0.186970494,1040.331133,414.2185773
2322,E,0.210341805,1288.029021,871.5925457
2323,E,0.194760931,1849.477569,475.8489817
2324,E,0.186970494,1981.58311,727.7327577
2325,E,0.163599183,1899.017147,622.7554796
2326,E,0.186970494,1288.029021,1331.962091
2327,E,0.186970494,2163.228229,782.5340086
2328,E,0.186970494,1601.779681,856.8748489
2329,E,0.186970494,1056.844325,812.0397041
2330,E,0.202551368,1321.055406,986.0957673
2331,E,0.186970494,1089.87071,649.4142439
2332,E,0.210341805,2047.63588,920.6854021
2333,E,0.210341805,2972.374664,1001.131815
2334,E,0.194760931,2344.873347,1078.900785
2335,E,0.155808745,2064.149072,684.2060334
2336,E,0.225922679,2146.715035,1072.16541
2337,E,0.202551368,1552.240103,1172.604048
2338,E,0.194760931,1387.108177,983.5583819
2339,E,0.17138962,1552.240103,921.688811
2340,E,0.194760931,1601.779681,981.4613845
2341,E,0.179180057,1981.58311,855.047742
2342,E,0.17138962,2097.175457,764.3124722
2343,E,0.210341805,1288.029021,534.9882551
2344,E,0.179180057,1502.700525,933.3769459
2345,E,0.186970494,1783.424799,848.360087
2346,E,0.17138962,1486.187332,793.1621589
2347,E,0.210341805,2377.899732,744.6740152
2348,E,0.186970494,1981.58311,549.9560709
2349,E,0.186970494,1783.424799,1174.45443
2350,E,0.163599183,1519.213717,906.7470106
2351,E,0.218132242,1750.398414,1017.024478
2352,E,0.194760931,2047.63588,1082.672818
2353,E,0.163599183,1354.081792,710.262604
2354,E,0.202551368,2047.63588,250.2552827
2355,E,0.186970494,1766.911606,1147.876362
2356,E,0.179180057,1816.451184,859.3457011
2357,E,0.14022787,1684.345643,424.4859018
2358,E,0.186970494,1783.424799,810.0045744
2359,E,0.17138962,1321.055406,-392.3485227
2360,E,0.179180057,1304.542214,973.2612233
2361,E,0.210341805,2642.110813,761.8470497
2362,E,0.202551368,2906.321894,1173.574552
2363,E,0.179180057,3104.480206,742.1480248
2364,E,0.202551368,1585.266488,963.6797621
2365,E,0.194760931,1601.779681,939.2605155
2366,E,0.17138962,1783.424799,1129.125042
2367,E,0.210341805,2196.254613,1204.824943
2368,E,0.186970494,1684.345643,955.6602031
2369,E,0.218132242,1370.594984,888.1029291
2370,E,0.186970494,1998.096302,923.9011621
2371,E,0.179180057,1634.806066,1088.977048
2372,E,0.163599183,1535.72691,881.6746834
2373,E,0.202551368,1651.319258,957.666334
2374,E,0.194760931,1981.58311,526.0465629
2375,E,0.14022787,1188.949866,471.6914922
2376,E,0.14022787,1519.213717,791.3503567
2377,E,0.179180057,2295.333768,245.784106
2378,E,0.163599183,1172.436673,945.8084954
2379,E,0.186970494,2097.175457,822.6503534
2380,E,0.225922679,2295.333768,967.1552413
2381,E,0.179180057,1717.372029,903.491746
2382,E,0.194760931,2972.374664,626.1704216
2383,E,0.202551368,2939.348279,353.3960137
2384,E,0.181962356,2031.122687,900.4350577
2385,E,0.180292975,1618.292873,848.8139391
2386,E,0.205333667,1667.832451,719.5050129
2387,E,0.194760931,1915.530339,1028.934892
2388,E,0.179180057,2229.280998,200.9488617
2389,E,0.186970494,3187.046169,-103.2296986
2390,E,0.210341805,1899.017147,660.4455712
2391,E,0.195317391,1733.885221,636.6113854
2392,E,0.175284837,1106.383903,942.1404195
2393,E,0.186970494,1585.266488,804.036377
2394,E,0.202551368,3401.717672,273.7852324
2395,E,0.186970494,1684.345643,614.0108517
2396,E,0.210341805,2196.254613,932.3939259
2397,E,0.150244147,1288.029021,1097.49466
2398,E,0.210341805,1387.108177,707.5089638
2399,E,0.179180057,1238.489444,681.5890656
2400,E,0.17138962,2988.887857,1187.029616
2401,E,0.186970494,1899.017147,68.2428238
2402,E,0.173058998,1519.213717,656.9234238
2403,E,0.218132242,1981.58311,689.9201989
2404,E,0.194760931,2790.729546,938.5668305
2405,E,0.185301115,974.2783623,899.7632977
2406,E,0.202551368,2443.952502,848.5519377
2407,E,0.186970494,2460.465695,661.2317308
2408,E,0.186970494,1221.976251,788.3004606
2409,E,0.194760931,2724.676776,690.1166218
2410,E,0.218132242,1255.002636,827.6015971
2411,E,0.186970494,1998.096302,952.7164008
2412,E,0.179180057,1932.043532,742.2608857
2413,E,0.165268561,1634.806066,943.5300074
2414,E,0.160260423,1502.700525,629.173777
2415,E,0.194760931,2741.189968,552.8289965
2416,E,0.218132242,2196.254613,623.862744
2417,E,0.202551368,2691.650391,671.7504143
2418,E,0.200325529,1832.964376,899.3115169
2419,E,0.14022787,1436.647754,319.3867529
2420,E,0.186970494,1783.424799,844.6243199
2421,E,0.202551368,2245.794192,732.1052333
2422,E,0.179180057,1849.477569,542.6701658
2423,E,0.194760931,1288.029021,353.1986031
2424,E,0.186970494,2807.242739,584.0347724
2425,E,0.210341805,2080.662265,774.4064262
2426,E,0.202551368,1783.424799,681.9125227
2427,E,0.194760931,2064.149072,936.8231748
2428,E,0.225922679,2097.175457,479.9653124
2429,E,0.210341805,1816.451184,728.6155621
2430,E,0.17138962,1882.503954,781.2713385
2431,E,0.179180057,2609.084428,585.5862544
2432,E,0.202551368,2708.163583,-7.597470891
2433,E,0.186970494,1849.477569,793.5295371
2434,E,0.249293992,1535.72691,-811.6451388
2435,E,0.194760931,1882.503954,1038.881934
2436,E,0.194760931,2031.122687,776.3180064
2437,E,0.202551368,2262.307383,641.8136244
2438,E,0.165268561,1106.383903,967.5560098
2439,E,0.180292975,1552.240103,645.9668629
2440,E,0.195317391,1436.647754,874.5357437
2441,E,0.180292975,2047.63588,828.9405778
2442,E,0.202551368,2741.189968,-429.7824276
2443,E,0.17138962,1783.424799,724.8518563
2444,E,0.19698677,1899.017147,632.3361456
2445,E,0.215349943,1634.806066,995.220888
2446,E,0.179180057,2295.333768,527.2515724
2447,E,0.175284837,1056.844325,589.1603491
2448,E,0.190309253,1535.72691,855.1825991
2449,E,0.179180057,1155.923481,771.7575615
2450,E,0.17138962,1370.594984,966.8195129
2451,E,0.175284837,776.1200512,755.8754204
2452,E,0.210341805,2295.333768,238.7673781
2453,E,0.186970494,1667.832451,222.318781
2454,E,0.179180057,2311.846962,1071.412106
2455,E,0.200325529,2047.63588,1010.470463
2456,E,0.179180057,908.2255919,638.6402684
2457,E,0.210341805,2311.846962,732.388142
2458,E,0.155252285,1601.779681,986.2750589
2459,E,0.165268561,1436.647754,747.7552351
2460,E,0.175284837,1304.542214,819.4022207
2461,E,0.151357066,1387.108177,741.2684057
2462,E,0.185301115,1965.069917,707.1494288
2463,E,0.150244147,1453.160947,316.6427051
2464,E,0.165268561,1733.885221,955.938929
2465,E,0.165268561,2014.609495,989.305288
2466,E,0.175284837,1733.885221,862.672189
2467,E,0.170276699,1733.885221,730.2004046
2468,E,0.14022787,2196.254613,-411.9015072
2469,E,0.180292975,1552.240103,656.048392
2470,E,0.165268561,1519.213717,701.6050462
2471,E,0.155252285,1651.319258,760.643787
2472,E,0.14022787,2097.175457,672.6845936
2473,E,0.160260423,1387.108177,914.5911716
2474,E,0.170276699,1948.556724,663.3850443
2475,E,0.204777207,2146.715035,742.0699416
2476,E,0.175284837,941.2519771,762.824262
2477,E,0.195873851,2064.149072,535.6661951
2478,E,0.150244147,1420.134562,707.8628494
2479,E,0.186970494,1849.477569,814.0158161
2480,E,0.170276699,1684.345643,529.0970193
2481,E,0.150244147,1651.319258,923.0737567
2482,E,0.165268561,2592.571235,812.8905382
2483,E,0.180292975,1552.240103,972.8998276
2484,E,0.155252285,1585.266488,540.2028253
2485,E,0.204777207,2163.228229,529.9497261
2486,E,0.155252285,2757.703161,1011.391327
2487,E,0.175284837,1469.67414,685.7979779
2488,E,0.160260423,1948.556724,774.0976434
2489,E,0.155252285,2097.175457,796.2006693
2490,E,0.175284837,2179.74142,841.0307974
2491,E,0.170276699,941.2519771,916.9532887
2492,E,0.175284837,1899.017147,738.2516454
2493,E,0.14022787,1849.477569,714.6165917
2494,E,0.186970494,1750.398414,699.7295571
2495,E,0.178067137,2790.729546,569.6488928
2496,E,0.204777207,2543.031658,653.5351652
2497,E,0.180292975,1750.398414,644.8212368
2498,E,0.204777207,1684.345643,753.4996566
2499,E,0.204777207,1486.187332,795.5884416
2500,E,0.170276699,1915.530339,865.9102031
2501,E,0.210341805,1717.372029,973.455046
2502,E,0.175284837,1618.292873,927.5340753
2503,E,0.185301115,1585.266488,868.4614137
2504,E,0.180292975,1552.240103,970.2408244
2505,E,0.186970494,1453.160947,376.5354494
2506,E,0.150244147,1436.647754,732.0966041
2507,E,0.170276699,1288.029021,959.4678201
2508,E,0.180292975,1684.345643,803.8941656
2509,E,0.155252285,1684.345643,548.7697127
2510,E,0.195873851,1453.160947,778.9965931
2511,E,0.180292975,1849.477569,1014.64248
2512,E,0.175284837,1651.319258,710.621511
2513,E,0.150244147,1354.081792,910.9731537
2514,E,0.186970494,2510.005273,811.385614
2515,E,0.186970494,1849.477569,366.3786515
2516,E,0.204777207,1535.72691,856.6879816
2517,E,0.175284837,1965.069917,763.766664
2518,E,0.130211594,1568.753294,978.3862439
2519,E,0.165268561,1568.753294,853.2661437
2520,E,0.195873851,1221.976251,973.4071775
2521,E,0.165268561,2394.412925,998.5391982
2522,E,0.170276699,2014.609495,715.2297216
2523,E,0.186970494,3071.453821,639.0101933
2524,E,0.180292975,974.2783623,842.0257896
2525,E,0.185301115,2113.68865,1057.226234
2526,E,0.155252285,1750.398414,773.0493279
2527,E,0.200325529,2097.175457,864.3979867
2528,E,0.175284837,2724.676776,867.2168781
2529,E,0.170276699,1552.240103,730.0233394
2530,E,0.150244147,1700.858836,567.0757098
2531,E,0.14022787,1568.753294,687.0619814
2532,E,0.190309253,1717.372029,986.8815975
2533,E,0.175284837,2344.873347,500.53599
2534,E,0.155252285,1502.700525,629.3716198
2535,E,0.170276699,1981.58311,652.0339934
2536,E,0.160260423,2146.715035,782.4887078
2537,E,0.175284837,1865.990762,804.2125515
2538,E,0.186970494,2163.228229,610.7781466
2539,E,0.150244147,1601.779681,568.6728442
2540,E,0.169163781,1221.976251,963.7100367
2541,E,0.213680564,2113.68865,275.0897374
2542,E,0.169163781,1601.779681,865.4516345
2543,E,0.178067137,1387.108177,539.6598026
2544,E,0.178067137,1766.911606,875.8909698
2545,E,0.169163781,990.7915549,770.5106785
2546,E,0.213680564,1618.292873,387.7497133
2547,E,0.195873851,1849.477569,687.0531475
2548,E,0.204777207,2097.175457,713.3527107
2549,E,0.195873851,2559.54485,396.1642336
2550,E,0.213680564,2625.59762,537.8768607
2551,E,0.169163781,1799.937991,1167.783031
2552,E,0.151357066,1155.923481,727.8257049
2553,E,0.133550353,2014.609495,398.7087245
2554,E,0.178067137,1337.568599,846.5298669
2555,E,0.195873851,2014.609495,733.128937
2556,E,0.204777207,2939.348279,446.0685633
2557,E,0.178067137,1370.594984,836.2534388
2558,E,0.169163781,627.5013181,798.1786526
2559,E,0.178067137,2113.68865,802.863654
2560,E,0.186970494,3649.41556,244.2513278
2561,E,0.204777207,2245.794192,763.6032233
2562,E,0.195873851,2229.280998,664.2135213
2563,E,0.186970494,1849.477569,696.7600752
2564,E,0.178067137,2196.254613,710.4399155
2565,E,0.160260423,1783.424799,840.4535495
2566,E,0.186970494,1733.885221,734.5872
2567,E,0.160260423,1849.477569,671.6211396
2568,E,0.213680564,2163.228229,754.3204564
2569,E,0.160260423,1304.542214,877.5450074
2570,E,0.169163781,1733.885221,691.4691426
2571,E,0.204777207,1618.292873,483.9326529
2572,E,0.204777207,1915.530339,471.7947219
2573,E,0.178067137,2823.755931,649.1971443
2574,E,0.178067137,3203.55936,1063.60333
2575,E,0.178067137,1651.319258,664.4826411
2576,E,0.169163781,1601.779681,516.4479031
2577,E,0.204777207,2179.74142,592.2988948
2578,E,0.186970494,2691.650391,736.0650863
2579,E,0.213680564,2807.242739,702.2959581
2580,E,0.169163781,1106.383903,698.5687567
2581,E,0.178067137,2097.175457,683.8493175
2582,E,0.178067137,2245.794192,437.540164
2583,E,0.195873851,1585.266488,909.2124495
2584,E,0.204777207,2311.846962,620.5522748
2585,E,0.186970494,2278.820577,678.7711451
2586,E,0.195873851,792.6332439,664.0218006
2587,E,0.213680564,1766.911606,755.8968495
2588,E,0.195873851,1932.043532,714.4990764
2589,E,0.195873851,1981.58311,861.1736956
2590,E,0.14245371,1188.949866,731.3553072
2591,E,0.186970494,2576.058043,714.077911
2592,E,0.240390635,2642.110813,621.3705049
2593,E,0.186970494,875.1992067,774.3601558
2594,E,0.178067137,941.2519771,631.3048172
2595,E,0.195873851,1056.844325,614.5250744
2596,E,0.178067137,1172.436673,798.0148845
2597,E,0.195873851,2146.715035,872.5906474
2598,E,0.204777207,2394.412925,384.2128676
2599,E,0.186970494,941.2519771,929.9195702
2600,E,0.186970494,1899.017147,232.7617439
2601,E,0.186970494,2873.295509,912.1720113
2602,E,0.178067137,2889.808701,777.7066365
2603,E,0.178067137,2625.59762,1073.272097
2604,E,0.204777207,1882.503954,62.14118442
2605,E,0.178067137,1783.424799,527.400664
2606,E,0.178067137,2196.254613,572.0697977
2607,E,0.186970494,2130.201844,481.1399894
2608,E,0.169163781,1469.67414,558.4440221
2609,E,0.195873851,2047.63588,731.3525575
2610,E,0.204777207,1882.503954,812.6895716
2611,E,0.178067137,1188.949866,831.3317173
2612,E,0.222583922,2460.465695,769.3080518
2613,E,0.204777207,3187.046169,629.1933089
2614,E,0.186970494,1932.043532,780.5025155
2615,E,0.195873851,1981.58311,758.5031887
2616,E,0.213680564,1601.779681,1100.886857
2617,E,0.195873851,2031.122687,626.0434153
2618,E,0.169163781,1799.937991,924.8844891
2619,E,0.195873851,1321.055406,616.9131445
2620,E,0.195873851,1965.069917,654.9641646
2621,E,0.195873851,1965.069917,944.6979594
2622,E,0.169163781,1155.923481,743.3712356
2623,E,0.195873851,1519.213717,591.2345351
2624,E,0.186970494,1453.160947,820.6859546
2625,E,0.213680564,1981.58311,752.6845583
2626,E,0.133550353,908.2255919,-60.36039092
2627,E,0.204777207,2064.149072,819.996184
2628,E,0.178067137,1486.187332,678.4986433
2629,E,0.195873851,1089.87071,676.0209595
2630,E,0.169163781,1585.266488,453.3255002
2631,E,0.178067137,1486.187332,813.27614
2632,E,0.204777207,1486.187332,760.9831615
2633,E,0.204777207,2179.74142,944.7933314
2634,E,0.195873851,2196.254613,793.2058744
2635,E,0.178067137,1337.568599,744.8115773
2636,E,0.195873851,2328.360153,521.2854607
2637,E,0.231487278,1436.647754,744.8246422
2638,E,0.186970494,2080.662265,939.7819742
2639,E,0.186970494,2031.122687,1002.978083
2640,E,0.222583922,1998.096302,776.000023
2641,E,0.204777207,1585.266488,108.6038804
2642,E,0.178067137,2311.846962,630.5492629
2643,E,0.222583922,2576.058043,718.8601518
2644,E,0.186970494,2163.228229,1024.229948
2645,E,0.204777207,1568.753294,767.3912212
2646,E,0.186970494,1568.753294,774.6224729
2647,E,0.160260423,1519.213717,776.6748607
2648,E,0.186970494,2443.952502,190.0302735
2649,E,0.204777207,1832.964376,752.6356032
2650,E,0.186970494,1965.069917,819.0691222
2651,E,0.195873851,1238.489444,854.2251025
2652,E,0.178067137,1502.700525,756.897287
2653,E,0.178067137,924.7387845,763.6596282
2654,E,0.160260423,3385.204479,-694.966623
2655,E,0.186970494,2014.609495,896.7831198
2656,E,0.213680564,2047.63588,1176.499654
2657,E,0.195873851,1816.451184,746.1520972
2658,E,0.178067137,2196.254613,1246.686595
2659,E,0.204777207,1783.424799,760.5410819
2660,E,0.195873851,2410.926117,675.8869173
2661,E,0.195873851,1733.885221,665.034092
2662,E,0.186970494,1238.489444,698.1588687
2663,E,0.178067137,1899.017147,482.6237011
2664,E,0.195873851,1915.530339,312.1932531
2665,E,0.204777207,1733.885221,665.4338684
2666,E,0.178067137,1750.398414,725.3822828
2667,E,0.186970494,1436.647754,875.6028494
2668,E,0.195873851,3021.914242,593.9526738
2669,E,0.204777207,2510.005273,706.1423339
2670,E,0.195873851,1304.542214,640.8303661
2671,E,0.213680564,2064.149072,124.1950298
2672,E,0.213680564,1618.292873,493.8637477
2673,E,0.204777207,1783.424799,852.4714607
2674,E,0.178067137,1865.990762,706.9863238
2675,E,0.151357066,1519.213717,1094.455284
2676,E,0.186970494,1684.345643,460.293233
2677,E,0.169163781,1965.069917,743.4472675
2678,E,0.195873851,2460.465695,905.0466429
2679,E,0.169163781,2642.110813,561.4918502
2680,E,0.204777207,2691.650391,675.3682233
2681,E,0.178067137,3352.178094,669.646048
2682,E,0.231487278,2526.518465,620.3255546
2683,E,0.169163781,2097.175457,32.39395394
2684,E,0.195873851,1552.240103,799.9877017
2685,E,0.204777207,2493.49208,491.2114101
2686,E,0.204777207,1387.108177,641.0938408
2687,E,0.186970494,2014.609495,599.6026558
2688,E,0.178067137,924.7387845,977.7166994
2689,E,0.195873851,2526.518465,501.4355152
2690,E,0.169163781,1667.832451,1152.656455
2691,E,0.186970494,2179.74142,536.4884831
2692,E,0.178067137,1519.213717,803.0019989
2693,E,0.186970494,2658.624006,957.9195405
2694,E,0.195873851,1535.72691,616.5910979
2695,E,0.195873851,2642.110813,935.3786603
2696,E,0.213680564,1486.187332,368.3091796
2697,E,0.222583922,2311.846962,716.8915242
2698,E,0.178067137,2262.307383,868.0548948
2699,E,0.213680564,2642.110813,84.34881883
2700,E,0.186970494,2196.254613,838.2025278
2701,E,0.186970494,1106.383903,849.5248284
2702,E,0.169163781,792.6332439,726.9513633
2703,E,0.231487278,2361.386538,645.2551558
2704,E,0.204777207,1981.58311,971.6911729
2705,E,0.195873851,2295.333768,597.159086
2706,E,0.186970494,2906.321894,908.2916156
2707,E,0.222583922,1684.345643,606.5915301
2708,E,0.186970494,1337.568599,791.8931526
2709,E,0.169163781,1651.319258,732.159994
2710,E,0.213680564,1915.530339,942.265952
2711,E,0.178067137,2724.676776,510.1418037
2712,E,0.186970494,2229.280998,905.6578992
2713,E,0.204777207,1453.160947,168.8255564
2714,E,0.204777207,2262.307383,1162.777072
2715,E,0.169163781,1486.187332,572.2587436
2716,E,0.213680564,1238.489444,937.5456788
2717,E,0.186970494,1733.885221,629.6491867
2718,E,0.186970494,1585.266488,288.0777442
2719,E,0.186970494,2295.333768,943.9009221
2720,E,0.186970494,1998.096302,744.3742276
2721,E,0.222583922,2377.899732,655.004248
2722,E,0.347230917,2179.74142,-431.9601661
2723,E,0.160260423,1337.568599,746.4694276
2724,E,0.222583922,2443.952502,913.0189787
2725,E,0.186970494,1420.134562,886.4130564
2726,E,0.320520847,2163.228229,-706.71184
2727,E,0.213680564,2278.820577,294.327421
2728,E,0.186970494,1453.160947,777.3783279
2729,E,0.284907419,1073.357518,-482.5465696
2730,E,0.186970494,1965.069917,905.4390873
2731,E,0.231487278,3220.072554,418.727785
2732,E,0.240390635,2130.201844,-1065.048572
2733,E,0.195873851,2410.926117,668.3899676
2734,E,0.302714133,1023.81794,-454.5067946
2735,E,0.231487278,1122.897096,-258.8356155
2736,E,0.204777207,2278.820577,923.8324348
2737,E,0.356134273,2410.926117,-687.7353609
2738,E,0.276004063,3137.50659,-175.8789327
2739,E,0.222583922,1849.477569,-1016.08627
2740,E,0.320520847,1766.911606,-1116.531675
2741,E,0.293810776,1832.964376,-497.4160851
2742,E,0.249293992,1188.949866,-373.1962606
2743,E,0.293810776,2394.412925,-456.672866
2744,E,0.222583922,3170.532975,396.1740015
2745,E,0.195873851,1502.700525,833.5142531
2746,E,0.293810776,1436.647754,-381.2138917
