duration_scaled,frequency_change_scaled,direction_scaled
0.586,7542.537,463.028
0.738,7572.115,91.198
0.618,7365.065,-945.608
0.488,7720.008,-505.073
0.648,6891.808,-695.837
0.688,7365.065,-483.251
0.458,6122.765,721.242
0.369,6921.387,392.874
0.648,7187.594,-507.12
0.548,6477.708,221.894
0.588,7660.851,-1030.207
0.628,7660.851,291.338
0.648,8045.373,-444.969
0.389,5915.715,-87.135
0.528,6625.601,-383.136
0.628,7158.015,-399.675
0.53,6773.494,1142.406
0.399,6004.451,-5.002
0.409,6004.451,-368.105
0.608,7483.38,-677.591
0.439,6596.022,-445.154
0.299,7335.487,5.324
0.678,7246.751,-748.716
0.17,3462.721,97.974
0.201,4181.756,4.425
0.134,2895.062,139.355
0.125,3633.018,146.603
0.17,3670.862,35.063
0.147,4068.224,213.675
0.384,3500.565,102.856
0.232,4106.068,-440.937
0.179,2895.062,559.597
0.143,3481.643,568.429
0.237,3954.692,-251.786
0.121,3576.253,-165.174
0.179,3803.316,-208.298
0.353,3405.955,-758.344
0.272,3651.94,-165.737
0.277,3443.799,-474.122
0.37,3424.877,-350.944
0.254,3897.926,-468.042
0.344,4106.068,-315.328
0.344,3614.096,-366.458
0.205,3670.862,-426.362
0.201,3141.047,497.967
0.259,3519.487,-444.582
0.092,3538.409,143.72
0.179,3500.565,-2.928
0.147,3141.047,-168.119
0.138,3519.487,117.331
0.366,3216.735,-352.667
0.272,3879.004,103.137
0.433,3860.082,-463.064
0.107,3216.735,336.546
0.428,4238.522,61.09
0.207,3462.721,-163.869
0.161,3651.94,-8.009
0.187,3481.643,210.949
0.393,3424.877,-598.125
0.129,4068.224,359.882
0.218,4030.38,-11.493
0.339,3708.706,-289.557
0.184,3595.175,74.118
0.317,3595.175,-491.031
0.183,3519.487,159.125
0.335,3197.813,42.714
0.161,3065.359,140.355
0.184,3424.877,257.331
0.333,3916.848,-173.369
0.247,3916.848,276.259
0.212,4692.649,169.873
0.126,4162.834,-472.225
0.143,3519.487,-12.383
0.367,3803.316,-422.381
0.333,3670.862,-340.101
0.304,3935.77,17.974
0.178,3008.593,322.215
0.298,3916.848,-124.146
0.344,4806.181,-267.434
0.121,2838.296,113.612
0.298,4106.068,-529.291
0.121,2876.14,-20.735
0.23,4692.649,0.218
0.201,3897.926,203.908
0.275,3633.018,55.458
0.367,3405.955,-181.575
0.166,3708.706,-395.088
0.195,3141.047,166.279
0.344,3576.253,-39.141
0.218,3727.628,-329.658
0.241,3538.409,-65.539
0.126,3765.472,391.156
0.132,3746.55,-319.608
0.344,3935.77,-314.322
0.143,3879.004,8.893
0.092,4257.444,-437.354
0.316,3935.77,-65.195
0.287,3916.848,-215.177
0.195,3481.643,-108.281
0.178,3897.926,11.63
0.201,3368.111,31.405
0.126,4143.912,191.23
0.247,3841.16,-48.218
0.23,3784.394,-320.728
0.218,3405.955,-284.43
0.241,3462.721,-268.69
0.143,3178.891,-46.138
0.367,3992.536,-426.596
0.161,3822.238,-92.769
0.235,3670.862,-409.079
0.212,3708.706,1.461
0.281,3122.125,-218.178
0.379,3500.565,-293.105
0.362,3708.706,-404.874
0.264,3727.628,-222.174
0.166,3727.628,-159.738
0.333,3538.409,-42.859
0.379,3992.536,-342.661
0.235,4106.068,-360.934
0.155,3311.345,-33.359
0.161,3387.033,-417.375
0.287,3424.877,198.113
0.333,3368.111,244.042
0.339,3349.189,216.634
0.35,3481.643,-566.447
0.373,3803.316,-490.042
0.178,4370.975,190.075
0.275,4484.507,433.314
0.321,4919.712,-258.193
0.23,3462.721,256.223
0.109,3368.111,91.136
0.207,4579.117,-227.793
0.195,3462.721,-162.731
0.344,3405.955,-239.218
0.218,3443.799,250.512
0.224,3689.784,-167.664
0.482,3292.423,-58.059
0.379,3670.862,-54.857
0.344,3216.735,118.802
0.396,3462.721,-944.522
0.43,3027.515,14.874
0.344,3746.55,-83.693
0.402,3860.082,-245.772
0.224,3935.77,357.722
0.39,3670.862,-816.768
0.425,3387.033,-436.114
0.476,3159.969,-159.832
0.362,3803.316,-391.632
0.384,3822.238,-610.841
0.384,3765.472,-431.503
0.419,3973.614,-472.64
0.384,3651.94,-312.817
0.425,4106.068,224.232
0.333,3330.267,867.298
0.384,4087.146,-346.986
0.339,3216.735,25.647
0.459,3103.203,-409.754
0.31,3405.955,-559.403
0.419,3708.706,90.522
0.384,3462.721,357.394
0.442,2989.671,-293.684
0.281,3197.813,142.924
0.35,3841.16,-321.698
0.356,3708.706,-622.574
0.327,3765.472,-489.28
0.281,3765.472,-233.754
0.436,2932.906,-502.987
0.448,3481.643,-275.42
0.321,3443.799,-261.486
0.419,3481.643,-466.112
0.373,4068.224,-563.066
0.393,3860.082,-60.8
0.356,3235.657,-322.423
0.23,3443.799,-125.338
0.442,3349.189,-401.569
0.379,3462.721,-381.079
0.471,3500.565,-134.375
0.275,3538.409,-366.106
0.419,4087.146,-608.236
0.339,3935.77,-283.359
0.453,3633.018,-290.663
0.344,3595.175,-1.583
0.459,3216.735,144.38
0.482,3235.657,-11.72
0.425,4068.224,235.876
0.511,3178.891,-548.033
0.384,3273.501,-543.033
0.476,3368.111,-151.901
0.384,3614.096,-283.524
0.384,3254.579,-631.79
0.304,3254.579,-359.023
0.419,3103.203,-67.635
0.304,4257.444,-437.415
0.425,3349.189,-78.521
0.212,3670.862,350.489
0.384,3689.784,165.351
0.149,3311.345,-89.843
0.344,3557.331,-790.843
0.293,3235.657,-474.941
0.379,3254.579,-343.947
0.218,3519.487,-368.544
0.436,3500.565,-317.901
0.43,3633.018,-277.668
0.407,3254.579,-710.745
0.436,3633.018,18.678
0.241,3879.004,109.136
0.275,3670.862,-139.051
0.396,3368.111,-298.398
0.235,3689.784,-279.533
0.396,3084.281,-449.468
0.471,3292.423,232.234
0.511,3727.628,-268.751
0.436,3481.643,-133.31
0.384,3689.784,-344.775
0.413,3008.593,-648.289
0.402,3633.018,-638.418
0.407,2705.842,-582.222
0.402,3159.969,-444.262
0.511,3387.033,-566.29
0.453,3405.955,-789.139
0.448,4049.302,-292.589
0.494,3614.096,-370.164
0.43,3387.033,121.456
0.241,3273.501,-613.673
0.425,3500.565,-413.866
0.344,3614.096,429.011
0.402,3368.111,-351.128
0.407,3103.203,-412.072
0.253,4560.195,-377.67
0.471,4181.756,-561.477
0.488,3311.345,-296.434
0.465,3405.955,22.382
0.436,3462.721,-43.498
0.482,3368.111,54.991
0.35,3897.926,-465.972
0.43,3614.096,-339.996
0.436,3500.565,-237.936
0.419,3633.018,192.736
0.35,3538.409,377.674
0.482,3576.253,-22.04
0.264,3670.862,-264.687
0.396,3424.877,-238.808
0.436,2913.984,-346.504
0.453,3651.94,-406.436
0.39,3822.238,-262.891
0.448,3557.331,-380.149
0.224,3727.628,-12.104
0.465,3614.096,-257.45
0.499,3368.111,-111.462
0.436,3368.111,-530.51
0.178,2800.452,-168.61
0.092,3614.096,-215.048
0.212,3670.862,-49.471
0.407,3557.331,-401.86
0.184,3784.394,-180.09
0.264,4181.756,-619.721
0.442,3254.579,-26.527
0.304,4162.834,-299.052
0.442,3405.955,-174.819
0.384,3841.16,-399.724
0.27,4579.117,227.719
0.407,3159.969,-355.014
0.482,3879.004,-569.841
0.436,3462.721,-279.184
0.235,4314.209,-452.313
0.436,3557.331,-340.431
0.425,3727.628,-165.681
0.419,3746.55,-374.718
0.27,3935.77,-743.604
0.442,3273.501,-92.807
0.121,3500.565,40.588
0.465,3254.579,149.504
0.31,3538.409,-306.69
0.23,3670.862,-361.822
0.402,3519.487,-362.866
0.511,3651.94,-752.119
0.442,3670.862,86.358
0.407,3292.423,-178.669
0.453,3576.253,-515.115
0.402,4087.146,-776.439
0.321,4049.302,-971.552
0.373,3803.316,-539.707
0.453,3273.501,-310.231
0.488,3216.735,-303.884
0.43,3424.877,-217.134
0.098,3141.047,-39.615
0.551,3727.628,-223.838
0.442,3481.643,-478.993
0.178,3368.111,64.536
0.482,3746.55,48.573
0.339,3519.487,-183.222
0.488,3178.891,-317.728
0.253,3273.501,71.51
0.373,3689.784,-674.147
0.471,3481.643,-553.756
0.35,3368.111,-316.06
0.436,4370.975,-480.136
0.39,3424.877,-931.879
0.476,3292.423,-170.97
0.247,3633.018,321.651
0.161,4087.146,-234.765
0.43,4087.146,-576.162
0.459,3273.501,-95.428
0.166,3670.862,-184.447
0.275,3860.082,-181.432
0.516,3689.784,-236.16
0.425,3424.877,-121.073
0.321,4068.224,-561.693
0.379,3519.487,-126.945
0.471,3727.628,-394.526
0.488,3443.799,-386.985
0.333,3746.55,-474.907
0.195,3443.799,249.374
0.494,3084.281,-497.79
0.126,3992.536,-429.234
0.396,3519.487,-802.656
0.471,4522.351,-508.526
0.482,3141.047,-282.993
0.384,3141.047,-386.783
0.201,3519.487,354.752
0.413,3254.579,-574.832
0.471,3141.047,-147.275
0.264,3746.55,-440.322
0.339,4030.38,-710.3
0.453,4579.117,308.337
0.235,3879.004,-837.666
0.178,3860.082,-364.414
0.522,3803.316,-278.14
0.241,3103.203,-669.88
0.436,3708.706,-167.243
0.545,3689.784,-559.009
0.614,2838.296,-559.058
0.471,3708.706,-580.319
0.43,3973.614,-463.528
0.488,3538.409,-645.697
0.442,3803.316,-440.97
0.488,4087.146,-533.292
0.608,3897.926,-181.797
0.482,3916.848,-273.308
0.568,3141.047,-398.786
0.534,3311.345,-635.517
0.511,3235.657,-147.496
0.402,2951.827,-534.283
0.568,3576.253,-831.922
0.58,3141.047,-585.717
0.362,4087.146,-450.957
0.505,3897.926,-457.168
0.442,3500.565,-433.913
0.614,2800.452,-423.343
0.562,3576.253,-62.605
0.471,3330.267,-340.14
0.35,3462.721,-358.257
0.557,4616.961,-491.59
0.402,3084.281,-202.059
0.58,4333.131,-385.642
0.499,3311.345,-517.26
0.488,3746.55,-754.213
0.419,3765.472,-353.378
0.545,3595.175,-153.503
0.494,3595.175,-414.987
0.631,3519.487,-619.778
0.511,3595.175,-397.199
0.488,3765.472,-314.472
0.419,3689.784,164.22
0.539,3841.16,-441.991
0.488,3670.862,-313.268
0.643,3197.813,-528.187
0.545,4087.146,-184.579
0.287,3633.018,-317.846
0.654,3197.813,-281.13
0.459,3651.94,-347.262
0.488,3879.004,-18.267
0.557,3084.281,-41.893
0.436,3159.969,-18.297
0.528,4276.365,-789.124
0.539,3046.437,-365.577
0.224,3368.111,-321.15
0.316,3916.848,-40.859
0.419,3670.862,-364.861
0.539,3443.799,-142.603
0.528,3349.189,-409.189
0.488,3481.643,21.934
0.545,3614.096,-979.29
0.402,3708.706,-338.528
0.522,3349.189,-321.751
0.551,3349.189,-533.056
0.362,4068.224,-774.098
0.396,3405.955,-390.732
0.425,3273.501,3.63
0.562,2970.749,-589.507
0.574,3500.565,29.49
0.425,3651.94,-283.869
0.557,3935.77,-685.829
0.373,4200.678,-255.806
0.459,3387.033,-418.836
0.551,3935.77,-3.511
0.476,3841.16,-335.022
0.591,3538.409,90.667
0.413,3576.253,-23.883
0.419,2932.906,-401.61
0.545,3784.394,-838.915
0.471,3424.877,-57.164
0.471,4087.146,-385.963
0.459,4030.38,45.556
0.442,3614.096,-395.742
0.511,3462.721,-218.629
0.471,3197.813,90.669
0.333,3405.955,-305.093
0.327,4238.522,-822.638
0.511,4049.302,-40.376
0.505,3784.394,134.117
0.499,3141.047,-543.718
0.465,3916.848,-402.707
0.367,3935.77,-472.592
0.545,3708.706,-441.323
0.534,3841.16,65.84
0.494,3235.657,-160.578
0.494,3197.813,84.854
0.528,3916.848,-448.536
0.241,3387.033,-2.431
0.534,3311.345,-113.639
0.471,3462.721,-350.409
0.488,3065.359,-703.899
0.522,3727.628,-94.729
0.528,3897.926,-194.605
0.528,3405.955,-678.91
0.471,3084.281,-431.406
0.545,3424.877,-761.766
0.505,3103.203,-479.131
0.545,3443.799,44.225
0.557,3103.203,-349.131
0.425,3595.175,-7.813
0.402,3860.082,-430.535
0.505,3689.784,-254.11
0.568,3084.281,-177.729
0.608,3992.536,117.064
0.562,3689.784,-305.9
0.614,3633.018,-366.433
0.459,3141.047,-385.217
0.528,3481.643,-623.642
0.539,3954.692,-643.031
0.476,3633.018,-539.948
0.321,2592.31,-366.646
0.321,4011.458,-112.348
0.528,3633.018,51.077
0.528,3935.77,-336.411
0.516,3330.267,-137.683
0.539,3765.472,-523.474
0.499,4087.146,-805.992
0.482,3216.735,-139.977
0.505,3008.593,-511.57
0.442,3708.706,-362.185
0.413,4522.351,-65.945
0.442,3197.813,-293.33
0.516,3973.614,95.032
0.43,3481.643,-456.061
0.488,3159.969,-380.318
0.539,3651.94,-298.773
0.511,3973.614,59.296
0.459,3008.593,-800.76
0.539,3651.94,-498.384
0.488,3368.111,-342.729
0.499,4106.068,371.247
0.505,3292.423,-246.242
0.516,3311.345,-30.298
0.404,4068.224,-605.111
0.448,3557.331,117.044
0.476,3311.345,26.801
0.367,3292.423,-246.708
0.631,3614.096,32.329
0.333,3935.77,-139.146
0.545,3746.55,-414.934
0.189,3443.799,149.813
0.499,4087.146,-709.82
0.132,3651.94,-274.562
0.224,4560.195,-60.026
0.201,3349.189,209.536
0.166,3784.394,-53.382
0.224,3879.004,60.372
0.212,3254.579,151.35
0.212,3784.394,-242.603
0.253,4200.678,18.186
0.201,3141.047,-66.677
0.184,3746.55,-210.991
0.178,3614.096,120.075
0.149,3746.55,-259.893
0.172,3481.643,268.655
0.247,2913.984,156.441
0.161,4049.302,-82.528
0.172,4143.912,-171.888
0.195,3462.721,464.285
0.132,4087.146,-133.745
0.161,3197.813,-32.875
0.178,4106.068,-698.8
0.161,3670.862,254.779
0.178,2913.984,415.903
0.212,3595.175,54.329
0.27,3481.643,94.802
0.138,3633.018,-158.188
0.201,4522.351,59.422
0.126,3765.472,339.744
0.155,4106.068,389.642
0.195,3500.565,-234.352
0.184,3633.018,530.748
0.23,3065.359,-21.761
0.172,3387.033,340.318
0.178,3216.735,29.418
0.155,3405.955,247.345
0.195,3935.77,-338.682
0.143,3311.345,-16.622
0.172,3935.77,-237.764
0.184,3973.614,-168.58
0.224,3576.253,230.943
0.212,3405.955,329.212
0.281,3841.16,-110.022
0.166,4219.6,-56.022
0.247,3973.614,-174.597
0.161,3651.94,239.521
0.298,4124.99,-205.454
0.166,3670.862,-178.448
0.189,4087.146,-142.916
0.27,3841.16,-199.44
0.212,3538.409,174.503
0.241,3311.345,120.628
0.121,3576.253,82.061
0.138,3727.628,15.189
0.212,3897.926,488.055
0.161,3935.77,-128.191
0.356,4352.053,-106.008
0.488,3879.004,41.061
0.253,3689.784,-526.789
0.321,4068.224,284.32
0.449,3670.862,631.923
0.212,3746.55,478.502
0.482,4427.741,-705.816
0.298,4389.897,-200.507
0.396,3992.536,22.181
0.413,3935.77,-98.354
0.482,3879.004,-494.97
0.446,4162.834,-195.182
0.27,3633.018,69.323
0.436,3935.77,145.277
0.418,4068.224,-327.513
0.395,4068.224,-70.883
0.459,3860.082,-639.506
0.332,4106.068,-318.369
0.442,4124.99,-215.83
0.321,3633.018,-170.759
0.534,3538.409,-286.262
0.298,3500.565,122.838
0.425,3954.692,-243.971
0.49,3992.536,-341.626
0.448,4106.068,60.473
0.39,3935.77,220.869
0.275,4049.302,-479.801
0.418,3973.614,-298.383
0.373,3727.628,-37.943
0.499,4143.912,-257.9
0.402,3841.16,-353.066
0.272,4106.068,-171.632
0.421,4049.302,-464.629
0.413,3557.331,101.261
0.218,3557.331,530.695
0.476,3292.423,-61.963
0.362,4068.224,-285.44
0.275,3689.784,49.885
0.442,4238.522,13.373
0.465,4068.224,-678.33
0.348,3954.692,-7.747
0.23,3954.692,111.813
0.442,3651.94,-41.502
0.398,3935.77,352.219
0.36,3973.614,-251.773
0.407,4314.209,101.763
0.482,3538.409,176.781
0.379,3689.784,-386.647
0.362,3841.16,-405.138
0.528,3538.409,-275.872
0.132,3519.487,365.014
0.35,3481.643,12.977
0.339,3614.096,-311.33
0.488,3235.657,-342.993
0.494,3405.955,-253.973
0.396,3897.926,97.173
0.362,4219.6,-190.673
0.499,3595.175,580.333
0.499,3595.175,-13.484
0.207,3330.267,-214.682
0.442,4106.068,-6.209
0.413,3822.238,293.637
0.471,3595.175,-512.646
0.304,3595.175,-304.071
0.437,7988.124,-992.882
0.398,6598.885,232.822
0.316,7640.814,495.029
0.468,5518.366,1284.873
0.246,7293.504,512.298
0.351,6174.395,929.168
0.41,6251.575,-138.406
0.41,6521.705,748.966
0.419,6560.295,-361.298
0.573,6907.605,551.529
0.667,6598.885,-20.121
0.382,5788.495,-177.082
0.562,6907.605,-260.702
0.437,9300.183,-241.692
0.364,7525.044,138.838
0.41,7370.684,-83.753
0.41,6483.115,-138.825
0.492,6791.835,-344.434
0.667,6714.655,-739.139
0.538,8296.843,-688.993
0.691,7332.094,-192.824
0.644,6869.015,108.087
0.546,7988.124,-1171.428
0.363,7447.864,199.509
0.41,7061.964,-1338.055
0.363,7061.964,-490.476
0.375,9107.233,439.449
0.234,6290.165,102.091
0.585,6753.245,15.79
0.339,7409.274,-499.213
0.375,5209.646,381.481
0.152,5711.316,29.638
0.421,7988.124,-2.696
0.316,7332.094,-276.866
0.473,5364.006,-578.633
0.527,8335.433,673.636
0.316,5364.006,-44.764
0.433,6946.195,-40.464
0.351,7293.504,559.241
0.749,7023.374,-110.44
0.962,7370.684,-979.026
0.416,6328.755,1034.047
0.296,6174.395,-409.308
0.453,7988.124,139.514
0.406,8103.894,-34.388
0.437,7563.634,728.978
0.663,6753.245,128.047
0.479,6791.835,1459.225
0.499,7717.994,-351.286
0.843,7100.554,-337.52
0.499,6521.705,1021.299
0.749,5942.855,-665.025
0.395,7795.174,-439.042
0.421,7679.404,538.03
0.749,7216.324,471.16
0.624,7795.174,-474.058
0.707,6598.885,-43.987
0.375,5595.546,192.186
0.583,7949.534,742.509
0.458,6058.625,885.006
0.515,5904.265,-92.072
0.406,6946.195,-231.648
0.718,6483.115,222.034
0.609,6328.755,-512.306
0.395,7409.274,18.397
0.468,6830.425,394.339
0.772,7100.554,-509.536
0.416,5865.675,536.504
0.453,7023.374,115.41
0.312,6946.195,-421.629
0.562,7332.094,-946.295
1.066,7486.454,-1427.426
0.416,5595.546,-66.663
0.479,8103.894,880.265
0.343,6714.655,757.605
0.437,8296.843,87.776
0.406,7563.634,21.019
0.343,6212.985,849.318
0.468,6328.755,294.008
0.593,8181.074,-1972.686
0.437,7602.224,-656.983
0.484,6598.885,822.063
0.515,7486.454,159.115
0.453,6058.625,542.586
0.562,6946.195,-95.982
0.437,5595.546,441.943
0.499,5364.006,-313.496
0.515,6676.065,-681.54
0.406,7254.914,-678.088
0.375,6097.215,47.295
0.562,6251.575,792.185
0.359,6135.805,510.65
0.328,6676.065,-638.044
0.437,7525.044,-646.371
0.562,8489.793,-39.775
0.437,6444.525,1155.987
0.296,7486.454,-63.264
0.343,6714.655,-17.54
0.453,8219.664,-259.048
0.343,7100.554,-732.791
0.265,5827.085,152.05
0.515,7910.944,1538.863
0.499,6598.885,-358.477
0.499,6097.215,753.242
0.375,5942.855,417.327
0.453,8258.254,-421.334
0.437,5827.085,579.364
0.375,6135.805,-454.47
0.609,7447.864,-23.808
0.359,7679.404,53.72
0.375,6521.705,-456.023
0.453,5942.855,-429.146
0.421,5827.085,279.055
0.312,5827.085,-435.031
0.499,6753.245,254.758
0.515,8489.793,106.638
0.499,6869.015,-153.774
0.39,6135.805,-481.191
0.468,6058.625,-803.121
0.577,6251.575,841.918
0.406,8219.664,-235.165
0.406,6135.805,595.688
0.359,6290.165,-294.464
0.499,7486.454,-75.812
0.296,6753.245,-469.872
0.343,5827.085,868.8
0.375,5827.085,-203.043
0.562,7756.584,345.092
0.468,5981.445,98.683
0.39,5865.675,533.263
0.406,11384.041,-791.216
0.406,7563.634,-384.134
0.499,6444.525,15.814
0.406,7756.584,-278.77
0.172,7640.814,128.488
0.437,7370.684,-815.302
0.296,6791.835,-214.2
0.515,7139.144,-1298.914
0.437,7332.094,172.826
0.187,5827.085,62.462
0.343,5942.855,561.707
0.577,5325.416,773.841
0.484,5981.445,319.872
0.546,5942.855,874.902
0.531,6212.985,1172.847
0.515,6444.525,116.921
0.359,7216.324,-1010.05
0.55,6869.015,-283.663
0.597,7061.964,-905.476
0.281,6830.425,-16.606
0.468,6251.575,-88.223
0.312,8142.484,774.863
0.484,6907.605,232.845
0.749,9377.363,59.71
0.453,7023.374,442.344
0.55,5749.905,-115.327
0.265,6328.755,-397.004
0.624,9531.723,933.84
0.749,7061.964,63.126
0.359,6984.785,185.193
0.679,6097.215,77.006
0.484,8026.714,197.745
0.343,6637.475,1391.178
0.679,6251.575,-371.217
0.25,6560.295,-451.495
0.796,6598.885,33.707
0.609,6444.525,-253.256
0.749,8952.873,226.295
0.25,7370.684,770.124
0.343,6869.015,-269.73
0.281,6444.525,-42.268
0.593,6097.215,447.553
0.531,6367.345,-652.384
0.218,7332.094,541.389
0.375,6483.115,1352.131
0.281,6984.785,-308.976
0.573,6714.655,-394.527
0.671,7293.504,-106.781
0.281,6367.345,834.149
0.406,7679.404,-600.456
0.296,5556.956,106.804
0.62,7602.224,-721.232
0.406,8566.973,46.439
0.421,6444.525,-724.554
0.515,6405.935,165.613
0.632,8103.894,-633.348
0.878,7949.534,-950.9
0.691,7370.684,-1583.263
1.065,6483.115,219.403
0.62,6135.805,-745.13
0.691,7139.144,-792.525
0.726,6135.805,55.163
0.453,7177.734,-96.42
0.48,6753.245,-954.784
0.398,6097.215,-364.416
1.088,6367.345,321.499
0.772,9107.233,-514.89
0.577,9184.413,-1123.421
0.878,6598.885,372.285
0.971,6444.525,-300.023
0.328,7370.684,-7.923
0.597,6097.215,-540.025
0.328,5942.855,619.01
0.492,7486.454,-372.736
0.597,6791.835,1388.367
0.445,6560.295,902.136
0.761,6560.295,614.874
0.772,6946.195,-1173.344
0.866,7910.944,-635.937
0.691,7833.764,4.243
0.718,7023.374,-604.376
0.609,6328.755,-262.128
0.819,9879.032,-698.157
0.445,6560.295,326.576
0.667,6405.935,-127.676
1.018,6135.805,-1166.209
0.468,6984.785,119.322
1.018,6521.705,430.079
0.328,6483.115,117.82
0.913,7177.734,-1314.802
0.655,8644.153,-227.82
0.597,6290.165,134.733
0.304,6984.785,279.234
0.749,6676.065,1014.317
0.983,6367.345,-30.265
0.843,6097.215,20.501
0.453,7409.274,726.127
0.406,6869.015,-38.043
0.714,7177.734,831.084
0.546,7177.734,1391.058
0.542,6676.065,771.288
0.562,6869.015,1541.483
1.018,6444.525,268.753
0.691,7293.504,-445.297
0.293,6984.785,62.582
0.468,6637.475,111.726
0.843,6869.015,-230.964
0.48,7100.554,-561.038
0.445,6560.295,-700.018
0.386,6251.575,672.911
0.819,6560.295,-217.532
0.531,9454.543,398.763
