N,category,duration,minimum,maximum,frequency_range,direction,centroid,mel,tonnetz,zerocross
233,2,0.133548369,1490.128363,3321.083958,1830.955595,-178.9238171,2500.448879,-381.3684257,-0.029515515,0.122577742
234,2,0.089744504,1482.202148,3305.231529,1823.02938,-79.38266536,2454.083118,-331.6687713,-0.011932893,0.112512707
235,2,0.098825793,1498.054578,3376.567461,1878.512883,-251.4099466,2470.755885,-313.3329406,-0.076504958,0.116466828
236,2,0.082933537,1450.49729,3170.485879,1719.988589,52.12918477,2290.294831,-396.7179646,0.093426648,0.108199121
237,2,0.067308378,1616.947798,3344.862602,1727.914804,-346.9004328,2525.288874,-355.9062027,-0.02749851,0.103885535
238,3,0.069712249,1513.907007,3162.559664,1648.652657,82.41132312,2367.484894,-315.6229189,-0.00171512,0.111434311
239,3,0.066774185,1513.907007,3432.050964,1918.143957,-162.0883585,2518.693327,-301.3323533,-0.056149414,0.111074845
240,3,0.120193532,1498.054578,3344.862602,1846.808024,-298.4735327,2543.46027,-381.5584499,-0.03108772,0.119342552
241,3,0.097223212,1395.013787,3344.862602,1949.848815,-190.3271549,2413.479381,-287.4613397,0.072707119,0.121499346
242,3,0.084135472,1482.202148,3051.592659,1569.39051,113.7876263,2262.690615,-258.1156504,0.110847194,0.104245001
243,3,0.072116119,1513.907007,3233.895597,1719.988589,19.23413777,2406.954654,-463.058692,0.014241628,0.115028966
244,3,0.149574173,1490.128363,3336.936388,1846.808024,-191.9591777,2498.177725,-317.272806,-0.020474064,0.120061484
245,3,0.106571599,1442.571075,3289.379099,1846.808024,-194.6084383,2376.148692,-346.0388597,0.032474142,0.117545225
246,3,0.108441275,1466.349719,3249.748026,1783.398307,-216.7085819,2446.91216,-347.6311698,-0.031796322,0.121499346
247,3,0.115919984,1450.49729,3297.305314,1846.808024,-241.4275472,2442.456624,-362.725937,-0.002830653,0.115747898
248,3,0.048077412,1505.980793,3336.936388,1830.955595,-117.1490417,2467.851311,-379.2119915,0.080908696,0.106401794
249,3,0.104701921,1466.349719,3329.010173,1862.660454,-308.9440463,2419.807673,-372.6050369,-0.097432879,0.113950569
250,3,0.136219337,1521.833222,3336.936388,1815.103166,-347.9478133,2624.719192,-329.8006715,-0.095750632,0.125094001
251,3,0.074787087,1482.202148,3297.305314,1815.103166,-59.23879931,2325.39413,-357.6679238,0.032094809,0.109636983
252,3,0.059829669,1434.64486,3241.821811,1807.176951,117.198441,2205.831031,-328.5574605,-0.013340834,0.097055691
253,3,0.062767733,1553.538081,3043.666444,1490.128363,134.0658278,2279.36109,-369.6315178,-0.010220585,0.108199121
254,3,0.100962567,1331.60407,3257.674241,1926.070172,-95.03332834,2266.094866,-333.3305552,0.036668399,0.111434311
255,3,0.081464505,1490.128363,3344.862602,1854.734239,120.144723,2312.283177,-349.5319563,0.035298476,0.104604466
256,3,0.066774185,1505.980793,3368.641246,1862.660454,35.40418846,2409.386738,-301.3093916,-0.086594514,0.107120725
257,3,0.102832244,1482.202148,3344.862602,1862.660454,-246.1788814,2389.054904,-337.1286902,-0.037555894,0.112512707
258,3,0.076923861,1513.907007,3336.936388,1823.02938,-122.6236142,2451.199791,-282.5997923,-0.135336998,0.116826294
259,3,0.087874826,1458.423505,3218.043167,1759.619663,-48.65491504,2406.229972,-377.3149595,-0.060499693,0.121858811
260,3,0.066774185,1450.49729,3313.157743,1862.660454,-102.8311517,2387.744343,-376.5417293,-0.072083896,0.106401794
261,3,0.084135472,1426.718645,3368.641246,1941.922601,-104.1002268,2364.614627,-339.1356494,-0.128400086,0.111793777
262,3,0.092148374,1442.571075,3305.231529,1862.660454,29.34494347,2294.768982,-373.6326339,-0.017412503,0.099571949
263,3,0.073451603,1371.235142,3352.788817,1981.553675,-75.29822471,2342.789065,-323.4690944,-0.016693358,0.10748019
264,3,0.095353536,1482.202148,3233.895597,1751.693448,-186.3598057,2478.062398,-357.6086977,0.070602342,0.119342552
265,3,0.078526441,1529.759437,2988.182941,1458.423505,2.744514418,2389.747153,-316.4378025,0.013939974,0.113231639
266,3,0.064904507,1395.013787,3543.017969,2148.004183,-192.308772,2629.249199,-294.5101233,-0.008519436,0.118983087
267,3,0.068109668,1387.087572,3321.083958,1933.996386,47.3940456,2226.154482,-308.1782442,0.002652967,0.092742104
268,3,0.063702572,1458.423505,3463.755823,2005.332318,-88.85568023,2540.58984,-290.3879563,-0.051935168,0.11718576
269,3,0.106838695,1410.866216,3210.116953,1799.250737,-143.6531574,2433.884622,-308.0686704,0.060163703,0.119702018
270,3,0.073451603,1482.202148,3344.862602,1862.660454,-18.40407966,2417.674315,-340.1511435,0.035648205,0.105682863
271,3,0.080129021,1458.423505,3336.936388,1878.512883,303.8403626,2206.894107,-364.964051,0.039996825,0.099931415
272,3,0.074787087,1482.202148,3210.116953,1727.914804,270.4871629,2236.217222,-298.4605235,0.019270608,0.100650345
273,3,0.078793537,1482.202148,3225.969382,1743.767234,0.946335334,2423.689257,-356.5729879,0.035756892,0.116466828
274,3,0.102832244,1426.718645,3432.050964,2005.332318,-334.2448585,2457.276805,-304.3452803,-0.002072793,0.112153242
275,3,0.087874826,1616.947798,3305.231529,1688.283731,-251.899427,2535.937593,-366.5671167,0.052682161,0.123656139
276,3,0.065438701,1553.538081,2996.109156,1442.571075,192.3794697,2267.336145,-366.8443421,-0.01560387,0.104963932
277,3,0.117789661,1418.792431,3360.715032,1941.922601,-253.2493052,2370.323503,-363.0291938,-0.015748753,0.104963932
278,3,0.073451603,1498.054578,3360.715032,1862.660454,-395.7862658,2601.101711,-309.5641132,-0.025697375,0.121499346
279,3,0.102832244,1498.054578,3265.600456,1767.545877,-302.9283152,2547.951129,-385.7145918,-0.050751958,0.127250794
280,3,0.068510313,1513.907007,3352.788817,1838.88181,231.6003121,2414.084539,-374.8849588,-0.045484286,0.099212483
281,3,0.157587075,1490.128363,3241.821811,1751.693448,-145.214499,2526.101392,-294.6142126,-0.095963928,0.120061484
282,3,0.11218063,1474.275934,3487.534467,2013.258533,-161.9419635,2450.008299,-412.0185913,-0.037557579,0.100650345
283,3,0.062700959,1482.202148,3202.190738,1719.988589,226.7713106,2228.295215,-258.3727853,0.030045251,0.102447673
284,3,0.094819342,1434.64486,3115.002376,1680.357516,63.68229595,2251.70382,-321.8719402,-0.067828536,0.10352607
285,3,0.049279348,1418.792431,3233.895597,1815.103166,13.82951622,2460.19055,-321.5206767,-0.108687887,0.121499346
286,3,0.089744504,1434.64486,3313.157743,1878.512883,4.532866527,2314.604272,-326.837621,-0.021333299,0.109996449
287,3,0.069178055,1450.49729,3257.674241,1807.176951,137.60667,2315.051817,-344.683086,0.011676273,0.112512707
288,3,0.089744504,1450.49729,3313.157743,1862.660454,0.0172856,2368.585557,-406.2169351,-0.14981658,0.111074845
289,3,0.096154826,1450.49729,3376.567461,1926.070172,-107.3180864,2457.572271,-277.2650543,-0.067770993,0.118623622
290,3,0.077458054,1585.24294,2900.994579,1315.75164,100.2010968,2198.009663,-355.0939399,0.040879332,0.097774621
291,3,0.062500636,1513.907007,3218.043167,1704.13616,121.2890794,2306.530243,-302.955966,0.012770401,0.102088207
292,3,0.091347085,1339.530284,3305.231529,1965.701245,22.54255573,2353.626781,-299.1675339,-0.106160136,0.116107363
293,3,0.067308378,1537.685651,3344.862602,1807.176951,-217.4636523,2471.301358,-400.9468048,-0.04516323,0.108558587
294,3,0.073451603,1513.907007,3289.379099,1775.472092,-220.0333545,2492.664106,-330.1959073,0.023143478,0.124734535
295,3,0.078526441,1513.907007,3265.600456,1751.693448,-141.3041597,2418.58304,-326.1751057,0.063222097,0.106761259
296,3,0.051282574,1490.128363,3154.63345,1664.505086,227.406642,2352.323163,-320.6065774,-0.005293265,0.111434311
297,3,0.076923861,1490.128363,3273.52667,1783.398307,289.4065308,2140.480569,-337.4309827,0.101587011,0.090225845
298,3,0.064103217,1537.685651,3107.076162,1569.39051,-105.0901525,2437.519807,-350.8478288,0.114755821,0.107839656
299,3,0.078526441,1442.571075,3202.190738,1759.619663,15.84237043,2352.488333,-332.8102489,0.102607327,0.109277518
300,3,0.065038055,1410.866216,3233.895597,1823.02938,80.6707037,2276.789156,-284.5620061,-0.007284139,0.111074845
301,3,0.067308378,1474.275934,3233.895597,1759.619663,-99.7679945,2345.680028,-318.5069399,-0.053448806,0.109277518
302,3,0.073718699,1521.833222,2996.109156,1474.275934,288.280002,2146.366651,-355.5630078,-0.0924494,0.103166604
303,3,0.067308378,1434.64486,3241.821811,1807.176951,26.5078922,2334.797429,-347.5696394,-0.0056699,0.116826294
304,3,0.088141923,1498.054578,2932.699438,1434.64486,14.93581717,2267.729981,-310.9065472,0.090359241,0.107120725
305,3,0.078526441,1529.759437,3043.666444,1513.907007,-0.148921118,2352.450638,-361.0885724,-0.016125709,0.106401794
306,3,0.065705798,1490.128363,3313.157743,1823.02938,124.4414515,2242.126961,-363.9570598,0.072736399,0.092742104
307,3,0.080396118,1521.833222,3233.895597,1712.062375,134.6555726,2237.288538,-373.8793001,-0.026336929,0.099212483
308,3,0.065438701,1482.202148,3138.78102,1656.578872,-149.9362884,2393.111658,-270.0912738,-0.043298655,0.115388431
309,3,0.057692895,1513.907007,3035.740229,1521.833222,49.38000217,2376.132257,-438.0650804,0.152635881,0.109636983
310,3,0.094552245,1410.866216,3281.452885,1870.586669,1.749105416,2367.965893,-337.6601866,0.150511402,0.112153242
311,3,0.062500636,1410.866216,3218.043167,1807.176951,115.5188994,2337.677496,-285.8839742,0.026619135,0.111434311
312,3,0.059295476,1593.169154,3210.116953,1616.947798,-20.11860335,2463.910718,-347.9550546,-0.036440473,0.110355915
313,3,0.075154345,1442.571075,3376.567461,1933.996386,-306.8854043,2488.36921,-337.3589985,-0.016498442,0.111074845
314,3,0.070513539,1426.718645,3289.379099,1862.660454,36.62290145,2313.630519,-319.0128612,-0.021584045,0.102088207
315,3,0.073718699,1371.235142,3336.936388,1965.701245,97.63180618,2226.103785,-294.0884216,-0.009944846,0.093461035
316,3,0.048077412,1513.907007,3225.969382,1712.062375,-107.4560256,2442.221255,-427.4265832,0.00246286,0.107120725
317,1,0.056090315,1371.235142,3218.043167,1846.808024,79.10873218,2245.396232,-313.1578242,0.009887633,0.108199121
318,1,0.089477407,1513.907007,3186.338308,1672.431301,167.9425925,2227.824659,-445.7392683,-0.012219919,0.098134087
319,1,0.076923861,1498.054578,3115.002376,1616.947798,96.30066934,2358.377179,-321.3450965,-0.019626882,0.113591104
320,1,0.067308378,1458.423505,3027.814015,1569.39051,138.3171029,2276.077657,-314.5054116,-0.052863923,0.10029088
321,1,0.107372888,1505.980793,3408.27232,1902.291527,-294.9200675,2473.15657,-361.0438859,0.037081393,0.117545225
322,3,0.081731602,1458.423505,3218.043167,1759.619663,-15.72158752,2348.255336,-292.9748013,-0.069951402,0.112512707
323,3,0.062500636,1379.161357,3249.748026,1870.586669,330.4969159,2207.539796,-248.97532,-0.03386829,0.098853018
324,3,0.060898056,1498.054578,3178.412094,1680.357516,-88.68216862,2497.58973,-341.4303024,0.023480115,0.118264156
325,3,0.060898056,1505.980793,3194.264523,1688.283731,36.06587663,2322.888125,-331.4985874,0.000649717,0.108199121
326,3,0.062500636,1513.907007,3202.190738,1688.283731,-105.0086088,2435.703211,-364.4476169,-0.088897227,0.119342552
327,3,0.074787087,1379.161357,3321.083958,1941.922601,0.190226228,2330.359467,-300.1309282,-0.026857534,0.104963932
328,3,0.067308378,1395.013787,3210.116953,1815.103166,119.5926852,2327.367051,-293.9922463,0.014534678,0.109636983
329,3,0.084936763,1379.161357,3313.157743,1933.996386,0.794978655,2338.17209,-300.1644025,0.032352906,0.113950569
330,3,0.081731602,1426.718645,3384.493676,1957.77503,-27.25792978,2350.026831,-338.6854205,0.049027864,0.102447673
331,3,0.100962567,1458.423505,3146.707235,1688.283731,0.701394251,2305.532658,-346.8901109,0.071729094,0.111074845
332,3,0.078526441,1529.759437,3154.63345,1624.874013,-63.46448285,2395.751444,-407.2214085,0.027993424,0.109277518
333,3,0.084936763,1505.980793,3321.083958,1815.103166,34.27089637,2336.767721,-350.4390398,-0.062722465,0.103885535
334,3,0.083334182,1490.128363,3210.116953,1719.988589,-29.96908452,2383.519358,-336.4269289,0.081757853,0.107120725
335,3,0.083334182,1482.202148,3241.821811,1759.619663,-56.36292323,2339.597918,-369.8522778,0.001797637,0.112512707
336,3,0.049679993,1498.054578,3368.641246,1870.586669,-144.6377921,2440.341678,-331.6760007,-0.053477346,0.105682863
337,3,0.106838695,1387.087572,3336.936388,1949.848815,-62.19511142,2347.830669,-312.2496439,0.062138714,0.115747898
338,3,0.07451999,1640.726442,2885.14215,1244.415707,72.73228791,2270.779731,-346.5553158,0.003987394,0.103885535
339,3,0.093750955,1498.054578,3249.748026,1751.693448,-293.7776808,2519.273444,-327.6093421,0.116930754,0.115747898
340,3,0.090812891,1482.202148,3305.231529,1823.02938,-140.0236251,2384.266939,-412.76339,0.115317592,0.112512707
341,3,0.072116119,1513.907007,3138.78102,1624.874013,226.1292126,2144.847331,-298.6463588,-0.023894362,0.090585311
342,3,0.056090315,1529.759437,3233.895597,1704.13616,20.25099594,2340.518605,-296.7715891,0.036068946,0.10748019
343,3,0.048077412,1569.39051,3313.157743,1743.767234,-243.7280044,2576.256395,-339.0922881,0.059844957,0.119702018
344,3,0.065755878,1505.980793,3368.641246,1862.660454,92.43706862,2460.623176,-371.6475394,0.009430983,0.113950569
345,3,0.062500636,1442.571075,3321.083958,1878.512883,-129.7736525,2518.707742,-312.9417612,-0.109832189,0.127610259
346,3,0.074336361,1379.161357,3344.862602,1965.701245,-15.8319345,2415.022588,-313.4941063,-0.034089656,0.120061484
347,3,0.070513539,1545.611866,2845.511076,1299.89921,23.31267867,2309.56555,-279.6120281,0.033834154,0.109636983
348,3,0.085470956,1474.275934,3352.788817,1878.512883,-213.110921,2449.571501,-400.4460515,-0.113781613,0.122577742
349,3,0.093483858,1498.054578,3439.977179,1941.922601,-404.8387079,2630.556228,-368.707377,-0.015576204,0.11071538
350,3,0.061699347,1490.128363,3313.157743,1823.02938,-195.7245558,2442.558073,-366.1747373,0.050885765,0.11071538
351,3,0.086906601,1442.571075,3305.231529,1862.660454,17.96829423,2285.320524,-329.6480602,0.090415546,0.104963932
352,3,0.088141923,1482.202148,3257.674241,1775.472092,-95.52245985,2376.742478,-386.1786316,0.037020418,0.108199121
353,3,0.092148374,1529.759437,3321.083958,1791.324522,-312.2018346,2531.884346,-325.9153059,-0.016147364,0.107120725
354,3,0.073718699,1466.349719,3305.231529,1838.88181,0.455233752,2300.231175,-324.3517954,0.046956859,0.102447673
355,3,0.077508135,1513.907007,3360.715032,1846.808024,33.25452746,2414.420753,-344.7438139,0.028317173,0.118264156
356,3,0.117522564,1387.087572,3344.862602,1957.77503,-142.0346398,2339.512677,-301.2095723,0.056951249,0.108918052
357,3,0.097757406,1474.275934,3154.63345,1680.357516,-55.24439093,2360.911274,-342.5473533,-0.065963889,0.114669501
358,3,0.082799988,1505.980793,3447.903394,1941.922601,-330.1818563,2602.948051,-344.7122684,-0.011751275,0.117545225
359,3,0.043269671,1505.980793,3424.124749,1918.143957,-124.1141507,2460.630737,-366.3901893,0.186761473,0.114669501
360,3,0.089243698,1323.677855,3439.977179,2116.299324,-313.2371737,2432.466844,-286.9629275,0.030918434,0.108918052
361,3,0.081731602,1418.792431,3178.412094,1759.619663,267.1239468,2161.059426,-317.5251483,-0.035599998,0.094179966
362,3,0.064904507,1521.833222,3281.452885,1759.619663,24.57937886,2402.199255,-361.7547097,0.051272158,0.111074845
363,3,0.097490309,1466.349719,3281.452885,1815.103166,-190.3737048,2428.200123,-378.4090046,0.03456489,0.123296673
364,3,0.063301927,1498.054578,3154.63345,1656.578872,232.6310312,2117.84463,-311.7362502,0.011170012,0.090225845
365,3,0.082215715,1450.49729,3392.419891,1941.922601,-106.5335952,2473.941021,-359.1299585,-0.093971781,0.113950569
366,3,0.088141923,1640.726442,2964.404297,1323.677855,-117.8553613,2419.786538,-310.2659482,0.0347841,0.115028966
367,3,0.084135472,1529.759437,2853.437291,1323.677855,-31.23129525,2370.532738,-344.1350549,-0.053994824,0.116466828
368,3,0.098825793,1426.718645,3186.338308,1759.619663,-162.8480193,2355.435867,-352.2636016,-0.020490684,0.119342552
369,3,0.065705798,1482.202148,3115.002376,1632.800228,203.1609258,2283.962087,-297.098507,0.046857385,0.103166604
370,3,0.076122571,1458.423505,3138.78102,1680.357516,114.0721497,2305.906027,-361.0459251,-0.120969499,0.111793777
371,3,0.104167728,1490.128363,3321.083958,1830.955595,-269.1966882,2443.434309,-394.9782554,0.010751361,0.11790469
372,3,0.083334182,1537.685651,3067.445088,1529.759437,63.92020915,2408.304595,-301.2038889,0.020065078,0.113231639
373,3,0.092148374,1513.907007,3368.641246,1854.734239,-249.6515609,2476.158039,-410.3749102,0.070366121,0.116466828
374,3,0.058494185,1545.611866,2988.182941,1442.571075,91.4535407,2426.462262,-378.9505426,-0.033991319,0.120420949
375,3,0.064103217,1371.235142,3146.707235,1775.472092,195.3190161,2194.950363,-268.5751368,-0.074628238,0.098853018
376,3,0.065705798,1799.250737,2972.330512,1173.079775,48.51972895,2354.035696,-341.4100352,-0.082300357,0.109636983
377,3,0.064103217,1418.792431,3336.936388,1918.143957,150.2655636,2185.03354,-267.4650576,0.001108426,0.089506914
378,3,0.064904507,1545.611866,3170.485879,1624.874013,-178.7221528,2473.636917,-352.6737305,0.147867784,0.11718576
379,3,0.093483858,1387.087572,3233.895597,1846.808024,-40.01767654,2297.482865,-336.3198875,-0.145295448,0.113231639
380,3,0.083334182,1537.685651,2972.330512,1434.64486,203.6741989,2345.701084,-354.2737558,0.023882089,0.111074845
381,3,0.096956116,1141.374916,3875.918987,2734.544071,-338.7602932,2535.991913,-248.808331,-0.115121999,0.11718576
382,3,0.106838695,1529.759437,3225.969382,1696.209945,-31.0076818,2316.675166,-363.6220218,-0.035442281,0.106042328
383,3,0.047409671,1482.202148,3368.641246,1886.439098,3.283321908,2406.440279,-366.1871641,-0.031848299,0.109277518
384,3,0.130877402,1513.907007,3202.190738,1688.283731,-242.6016305,2409.342706,-381.9002534,-0.018863196,0.113231639
385,3,0.047943865,1505.980793,3265.600456,1759.619663,2.03955261,2364.21304,-439.195979,0.080119698,0.105682863
386,3,0.102832244,1545.611866,3313.157743,1767.545877,-223.8576717,2430.905588,-327.0233091,0.035878581,0.109996449
387,3,0.061699347,1442.571075,3329.010173,1886.439098,1.028419895,2291.226109,-439.5835511,0.018388014,0.095617828
388,3,0.125535467,1482.202148,3384.493676,1902.291527,-284.9491093,2527.735602,-358.9775387,-0.058372797,0.121858811
