prog,category,duration_scaled,frequency_change_scaled,direction_scaled
3795,unknown,0.724895044,886.406956,-511.6935239
3796,unknown,0.590115564,648.5904556,-139.079981
3797,unknown,0.564616743,1124.223456,-786.2581586
3798,unknown,0.688468159,799.9282285,-656.6956886
3799,unknown,0.688468159,713.4495012,-599.5383769
3800,unknown,0.678997169,1016.125047,-459.1681217
3801,unknown,0.633827829,799.9282285,-466.418142
3802,unknown,0.615614386,951.2660016,-476.477755
3803,unknown,0.626542452,972.8856833,-484.1063532
3804,unknown,0.630185141,1405.27932,-565.5871124
3805,unknown,0.448050707,1837.672957,-643.1821504
3806,unknown,0.659326649,821.5479104,-508.3370869
3807,unknown,0.717609669,735.0691829,-764.5201928
3808,unknown,0.764236082,908.0266378,-183.4106534
3809,unknown,0.673897404,843.1675922,-424.6786335
3810,unknown,0.77152146,821.5479104,-524.8602998
3811,unknown,0.703038914,670.2101373,-664.0420723
3812,unknown,0.699396225,670.2101373,-135.7428644
3813,unknown,0.644755894,518.8723645,-462.276254
3814,unknown,0.65568396,929.6463197,-583.5055741
3815,unknown,0.619257074,864.7872741,-386.8258349
3816,unknown,0.473549526,345.9149096,-468.0964612
3817,unknown,0.641113205,540.4920464,-184.4784646
3818,unknown,0.661512263,778.3085468,-419.4711825
3819,unknown,0.611971697,886.406956,-426.5526536
3820,unknown,0.528189857,497.2526825,-310.2837528
3821,unknown,0.633827829,1167.46282,-261.7062104
3822,unknown,0.641113205,410.7739552,-302.4691657
3823,unknown,0.604686319,1275.561229,-629.0643661
3824,unknown,0.149278555,2638.684104,490.1355165
3825,unknown,0.188220787,2542.381764,1033.203541
3826,unknown,0.162259299,2773.507379,912.7736411
3827,unknown,0.171345819,2734.986444,573.9970335
3828,unknown,0.186922712,2561.642233,644.6473063
3829,unknown,0.175240043,2657.944572,1471.607134
3830,unknown,0.179134265,2638.684104,600.9611542
3831,unknown,0.168749671,1001.544331,1227.132442
3832,unknown,0.168749671,2407.558488,1090.651369
3833,unknown,0.20120153,924.5024597,908.6638544
3834,unknown,0.181730415,1348.232754,1110.105356
3835,unknown,0.20120153,2503.860828,1001.063236
3836,unknown,0.181730415,1309.711818,1081.292792
3837,unknown,0.13629781,1868.265388,625.5516555
3838,unknown,0.175240043,1791.223515,1422.507469
3839,unknown,0.194711157,1463.795561,1274.84963
3840,unknown,0.188220787,2908.330655,1078.775495
3841,unknown,0.142788182,2369.037553,987.5121564
3842,unknown,0.181730415,1271.190882,1036.98334
3843,unknown,0.155768927,1694.921176,1066.820349
3844,unknown,0.168749671,2773.507379,1400.76651
3845,unknown,0.168749671,1637.139772,1158.341121
3846,unknown,0.175240043,943.7629277,1365.617349
3847,unknown,0.181730415,1271.190882,761.735329
3848,unknown,0.155768927,1887.525855,1125.314224
3849,unknown,0.194711157,2253.474746,1368.464117
3850,unknown,0.168749671,2291.995682,1340.645438
3851,unknown,0.155768927,1502.316497,910.1746104
3852,unknown,0.194711157,2157.172406,742.2512279
3853,unknown,0.181730415,1136.367607,1086.967112
3854,unknown,0.162259299,943.7629277,1273.402335
3855,unknown,0.168749671,2291.995682,698.3253186
3856,unknown,0.175240043,712.6373127,1142.365274
3857,unknown,0.20120153,1656.40024,1381.581165
3858,unknown,0.162259299,1810.483984,969.5367776
3859,unknown,0.142788182,2214.95381,658.0488508
3860,unknown,0.194711157,1078.586203,1515.849803
3861,unknown,0.220672646,346.6884224,456.7629317
3862,unknown,0.168749671,1733.442112,663.0339979
3863,unknown,0.129807438,2234.214277,947.5742871
3864,unknown,0.149278555,1213.409478,620.9774755
3865,unknown,0.175240043,1656.40024,1102.808931
3866,unknown,0.168749671,1463.795561,642.8855982
3867,unknown,0.162259299,1386.75369,1233.573936
3868,unknown,0.188220787,712.6373127,889.5995029
3869,unknown,0.155768927,1309.711818,1100.077233
3870,unknown,0.144086258,712.6373127,383.2982454
3871,unknown,0.171345819,1810.483984,-961.4353245
3872,unknown,0.327114746,1059.325735,-714.4868376
3873,unknown,0.162259299,1078.586203,1032.146693
3874,unknown,0.175240043,1136.367607,-678.0020388
3875,unknown,0.295960961,982.2838635,-587.5936097
3876,unknown,0.167451596,1675.660708,-486.807798
3877,unknown,0.33100897,1059.325735,-588.4125583
3878,unknown,0.15966315,1328.972286,-449.5960941
3879,unknown,0.179134265,1117.107139,-252.7107923
3880,unknown,0.163557372,1040.065267,-478.7119517
3881,unknown,0.260912952,1386.75369,-768.4629544
3882,unknown,0.155768927,539.2931016,704.5581742
3883,unknown,0.151874703,982.2838635,-380.7624127
3884,unknown,0.144086258,1521.576965,-352.8931394
3885,unknown,0.186922712,847.4605882,954.3374404
3886,unknown,0.188220787,1656.40024,1369.69405
3887,unknown,0.124615141,2349.777086,711.477815
3888,unknown,0.140192034,1020.804799,688.9039088
3889,unknown,0.303749406,963.0233955,-1681.72826
3890,unknown,0.070096016,3062.414397,-231.1421027
3891,unknown,0.155768927,2041.609599,-430.5716213
3892,unknown,0.151874703,712.6373127,-684.6355599
3893,unknown,0.241441835,1637.139772,-802.7793411
3894,unknown,0.198605381,866.721056,-699.2802682
3895,unknown,0.315432077,1078.586203,-949.888054
3896,unknown,0.327114746,1155.628075,-858.3238801
3897,unknown,0.144086258,1059.325735,-530.4985782
3898,unknown,0.147980479,1194.149011,-694.4670755
3899,unknown,0.167451596,1752.70258,-455.2796848
3900,unknown,0.101249801,2330.516617,717.3891233
3901,unknown,0.13629781,1926.046791,561.4797487
3902,unknown,0.168749671,1174.888543,1000.689483
3903,unknown,0.163557372,789.6791844,-420.3270038
3904,unknown,0.146033369,1406.014158,74.55168907
3905,unknown,0.142788182,1174.888543,-519.1872454
3906,unknown,0.133052624,1483.056029,388.2249986
3907,unknown,0.146033369,1117.107139,-620.0179079
3908,unknown,0.157716038,481.5116979,285.031847
3909,unknown,0.09735558,1194.149011,-115.5015969
3910,unknown,0.165504485,654.8559089,692.7372462
3911,unknown,0.151874703,982.2838635,45.27540673
3912,unknown,0.155768927,982.2838635,309.0524766
3913,unknown,0.151874703,1386.75369,209.7542848
3914,unknown,0.129807438,1155.628075,-143.6064792
3915,unknown,0.133052624,1020.804799,-469.9533717
3916,unknown,0.149278555,1425.274625,-230.928059
3917,unknown,0.123317066,808.9396522,-121.8385658
3918,unknown,0.149278555,1040.065267,-410.7593694
3919,unknown,0.152523741,1232.669946,546.9206152
3920,unknown,0.113581508,1983.828195,-360.9507871
3921,unknown,0.165504485,751.1582485,-120.5069719
3922,unknown,0.134350699,1290.45135,156.7490997
3923,unknown,0.146033369,1502.316497,333.4646717
3924,unknown,0.159014113,982.2838635,-529.4120215
3925,unknown,0.107091138,1617.879305,3.387029597
3926,unknown,0.149278555,1463.795561,-819.0992197
3927,unknown,0.142788182,1309.711818,-701.7269694
3928,unknown,0.181081377,654.8559089,-74.31378204
3929,unknown,0.12266803,2715.725975,546.9950646
3930,unknown,0.146033369,1136.367607,897.1165073
3931,unknown,0.155768927,1059.325735,-221.3268125
3932,unknown,0.131430032,943.7629277,-401.6102231
3933,unknown,0.142788182,847.4605882,-456.007202
3934,unknown,0.148954036,693.3768449,-98.45983138
3935,unknown,0.143112701,751.1582485,849.4561562
3936,unknown,0.148954036,847.4605882,6.360371011
3937,unknown,0.116826694,1425.274625,115.8290925
3938,unknown,0.13629781,1425.274625,-297.1967107
3939,unknown,0.15479537,1348.232754,748.7896063
3940,unknown,0.15479537,654.8559089,902.1760231
3941,unknown,0.134350699,866.721056,-406.4983494
3942,unknown,0.137271367,674.1163769,-298.7771091
3943,unknown,0.12266803,770.4187165,-310.2887914
3944,unknown,0.137271367,751.1582485,248.9084807
3945,unknown,0.163557372,1483.056029,641.6695369
3946,unknown,0.143112701,1791.223515,910.5601349
3947,unknown,0.108064692,712.6373127,-309.2971417
3948,unknown,0.172319376,1290.45135,715.2282513
3949,unknown,0.184002045,1136.367607,104.1402353
3950,unknown,0.134350699,770.4187165,-184.4446338
3951,unknown,0.157716038,751.1582485,-254.5127091
3952,unknown,0.15479537,577.8140374,981.8716993
3953,unknown,0.15479537,616.3349732,-162.5122028
3954,unknown,0.137271367,1271.190882,1142.523321
3955,unknown,0.175240043,635.5954411,209.0848504
3956,unknown,0.146033369,1386.75369,233.1236385
3957,unknown,0.151874703,1020.804799,451.3596011
3958,unknown,0.116826694,982.2838635,-299.922303
3959,unknown,0.116826694,731.8977807,-234.4087989
3960,unknown,0.143112701,654.8559089,269.0733288
3961,unknown,0.166478039,1232.669946,364.1110302
3962,unknown,0.172319376,712.6373127,900.4376161
3963,unknown,0.12266803,1540.837433,83.04705916
3964,unknown,0.143112701,1271.190882,1080.640602
3965,unknown,0.134350699,3409.102821,5.622112685
3966,unknown,0.160636705,731.8977807,614.7475331
3967,unknown,0.166478039,2330.516617,671.631914
3968,unknown,0.137271367,1598.618837,875.8798483
3969,unknown,0.15479537,1078.586203,154.894363
3970,unknown,0.151874703,500.7721657,757.5873306
3971,unknown,0.163557372,905.2419918,36.54443147
3972,unknown,0.12266803,1560.097901,431.2428283
3973,unknown,0.108064692,1020.804799,-278.2417696
3974,unknown,0.172319376,2157.172406,283.3423948
3975,unknown,0.125588698,1020.804799,-509.4712916
3976,unknown,0.151874703,1136.367607,-98.9420764
3977,unknown,0.15479537,1251.930414,875.9070755
3978,unknown,0.151874703,1540.837433,701.9668683
3979,unknown,0.11098536,2715.725975,194.3296356
3980,unknown,0.11098536,943.7629277,-300.3042186
3981,unknown,0.137271367,2465.339893,767.45761
3982,unknown,0.15479537,1367.493222,83.23723326
3983,unknown,0.148954036,1020.804799,994.8445912
3984,unknown,0.151874703,905.2419918,59.29241503
3985,unknown,0.172319376,963.0233955,552.2572249
3986,unknown,0.128509365,1483.056029,-552.2826021
3987,unknown,0.103845952,5065.503061,-832.6356023
3988,unknown,0.088269059,1290.45135,-185.544507
3989,unknown,0.132403587,1444.535093,298.4046801
3990,unknown,0.173941968,789.6791844,-224.7121887
3991,unknown,0.218076497,751.1582485,-749.4291213
3992,unknown,0.145384331,828.2001202,648.2586798
3993,unknown,0.140192034,1617.879305,-206.5573776
3994,unknown,0.134999737,1136.367607,796.9028301
3995,unknown,0.145384331,1174.888543,1137.207275
3996,unknown,0.163557372,1194.149011,1145.056302
3997,unknown,0.236249538,1945.307259,-225.1093549
3998,unknown,0.160961224,1117.107139,787.3534914
3999,unknown,0.181730415,1271.190882,-840.4136233
4000,unknown,0.140192034,1290.45135,552.7112721
4001,unknown,0.181730415,943.7629277,-434.4604927
4002,unknown,0.282980216,905.2419918,-310.1876869
4003,unknown,0.179134265,885.981524,1157.528177
4004,unknown,0.137595886,3563.186564,61.27033488
4005,unknown,0.134999737,1155.628075,464.286203
4006,unknown,0.148954036,1328.972286,817.0943104
4007,unknown,0.205095753,905.2419918,-845.6804047
4008,unknown,0.23365339,982.2838635,-142.9274339
4009,unknown,0.134350699,982.2838635,799.3298757
4010,unknown,0.101249801,1521.576965,-408.7469496
4011,unknown,0.132403587,2311.25615,-587.593863
4012,unknown,0.163557372,558.5535694,899.7326055
4013,unknown,0.1064421,1656.40024,572.6118354
4014,unknown,0.134999737,1675.660708,1020.736663
4015,unknown,0.147980479,1117.107139,945.1999812
4016,unknown,0.134999737,2137.911937,524.3921186
4017,unknown,0.134999737,2137.911937,676.8444596
4018,unknown,0.119422844,3255.019077,655.1621987
4019,unknown,0.134999737,885.981524,696.9288234
4020,unknown,0.158365075,3177.977206,-652.5016796
4021,unknown,0.15057663,1579.358369,-208.4688436
4022,unknown,0.131430032,1194.149011,816.0790803
4023,unknown,0.140192034,1367.493222,1352.521889
4024,unknown,0.345287787,674.1163769,-666.6557581
4025,unknown,0.215480349,616.3349732,-833.521988
4026,unknown,0.132403587,1040.065267,838.3464975
4027,unknown,0.148954036,828.2001202,725.733517
4028,unknown,0.122018993,1791.223515,526.9376406
4029,unknown,0.122018993,924.5024597,-295.8105526
4030,unknown,0.153172778,3120.195801,-667.0319324
4031,unknown,0.34009549,597.0745052,-838.4218914
4032,unknown,0.140192034,616.3349732,-502.8318932
4033,unknown,0.101249801,1078.586203,-163.6688363
4034,unknown,0.308941705,1945.307259,-1253.727835
4035,unknown,0.129807438,1271.190882,423.1920229
4036,unknown,0.129807438,2311.25615,149.4410381
4037,unknown,0.155768927,963.0233955,770.5850057
4038,unknown,0.142788182,1868.265388,1032.539714
4039,unknown,0.148954036,1444.535093,605.7905785
4040,unknown,0.132403587,1579.358369,674.2130215
4041,unknown,0.15057663,1675.660708,745.0360229
4042,unknown,0.207691902,2369.037553,-818.850995
4043,unknown,0.163557372,885.981524,551.884136
4044,unknown,0.158365075,1367.493222,772.4673921
4045,unknown,0.267403324,1309.711818,-557.9280326
4046,unknown,0.147980479,1945.307259,826.8333349
4047,unknown,0.31673015,2291.995682,-1421.474241
4048,unknown,0.160961224,1791.223515,524.2186231
4049,unknown,0.166153522,1906.786324,-194.0087953
4050,unknown,0.249230283,943.7629277,-688.332476
4051,unknown,0.142788182,1001.544331,550.1436372
4052,unknown,0.134999737,1849.004919,1421.360309
4053,unknown,0.129807438,1251.930414,419.3373086
4054,unknown,0.327114746,693.3768449,-757.8988086
4055,unknown,0.122018993,1328.972286,-496.19531
4056,unknown,0.15479537,1386.75369,1073.087665
4057,unknown,0.124615141,1617.879305,-485.2684005
4058,unknown,0.075288315,1097.846671,-77.40506599
4059,unknown,0.329710894,1040.065267,-929.3367517
4060,unknown,0.143112701,1560.097901,524.898527
4061,unknown,0.157716038,693.3768449,807.1461383
4062,unknown,0.124615141,1810.483984,224.2465331
4063,unknown,0.114230546,2080.130535,351.7716152
4064,unknown,0.109038249,1521.576965,-55.33942177
4065,unknown,0.151874703,577.8140374,644.0951224
4066,unknown,0.163557372,1309.711818,1033.574112
4067,unknown,0.262211027,847.4605882,-775.2526581
4068,unknown,0.151874703,1540.837433,791.282607
4069,unknown,0.153172778,1271.190882,804.5649404
4070,unknown,0.138244923,1791.223515,721.1315032
4071,unknown,0.152199222,1463.795561,1195.333751
4072,unknown,0.140841072,1752.70258,872.5750043
4073,unknown,0.152199222,1463.795561,1054.355002
4074,unknown,0.176538116,1849.004919,1087.767435
4075,unknown,0.12721129,1637.139772,851.265429
4076,unknown,0.160961224,1579.358369,1352.589198
4077,unknown,0.13629781,1194.149011,298.2865036
4078,unknown,0.13629781,2080.130535,986.3752367
4079,unknown,0.131754551,1637.139772,1314.000576
4080,unknown,0.155768927,1040.065267,1264.401322
4081,unknown,0.13629781,982.2838635,947.6764898
4082,unknown,0.143112701,1540.837433,838.5047492
4083,unknown,0.161285742,1020.804799,1032.069603
4084,unknown,0.13856944,2022.349131,1310.395112
4085,unknown,0.137595886,1328.972286,1154.326983
4086,unknown,0.149927592,1271.190882,1273.050236
4087,unknown,0.163557372,2734.986444,1011.796893
4088,unknown,0.159014113,462.2512299,855.5291152
4089,unknown,0.143112701,1502.316497,1054.387082
4090,unknown,0.106766619,2253.474746,807.8451503
4091,unknown,0.147980479,1136.367607,1069.589903
4092,unknown,0.142788182,1271.190882,1028.456715
4093,unknown,0.134026181,1328.972286,919.5236544
4094,unknown,0.13856944,885.981524,116.4309087
4095,unknown,0.140192034,1271.190882,473.0547903
4096,unknown,0.149927592,1078.586203,1360.612
4097,unknown,0.12721129,1791.223515,415.9962544
4098,unknown,0.12721129,1367.493222,1026.280389
4099,unknown,0.161285742,1656.40024,1260.098303
4100,unknown,0.134999737,1579.358369,980.5421234
4101,unknown,0.147655962,1656.40024,889.7990553
4102,unknown,0.113581508,1887.525855,723.794315
4103,unknown,0.13856944,1194.149011,877.9844676
4104,unknown,0.129807438,1598.618837,883.1282712
4105,unknown,0.147655962,2465.339893,883.3833809
4106,unknown,0.163557372,1290.45135,1254.570311
4107,unknown,0.131754551,2812.028315,608.0897515
4108,unknown,0.156742483,1502.316497,1242.246951
4109,unknown,0.158365075,1328.972286,1279.079029
4110,unknown,0.152199222,1598.618837,1252.395304
4111,unknown,0.161285742,500.7721657,771.8565977
4112,unknown,0.118124769,1059.325735,361.3846283
4113,unknown,0.152199222,2349.777086,933.6442159
4114,unknown,0.137595886,1810.483984,1072.804751
4115,unknown,0.154470852,1271.190882,1086.438985
4116,unknown,0.129482919,1868.265388,977.2948934
4117,unknown,0.149927592,1078.586203,570.8313794
4118,unknown,0.143112701,828.2001202,390.6543104
4119,unknown,0.161285742,1406.014158,1155.791025
4120,unknown,0.129482919,1579.358369,1146.952434
4121,unknown,0.13856944,635.5954411,821.2307275
4122,unknown,0.192115009,1521.576965,965.1817517
4123,unknown,0.088269059,1483.056029,160.3335397
4124,unknown,0.154470852,558.5535694,780.7911327
4125,unknown,0.12721129,1906.786324,754.8365639
4126,unknown,0.143112701,1425.274625,601.55118
4127,unknown,0.154470852,1829.744451,1158.916198
4128,unknown,0.147655962,1097.846671,1079.564401
4129,unknown,0.140841072,1829.744451,1157.015924
4130,unknown,0.140841072,1656.40024,981.1063367
4131,unknown,0.143112701,2696.465508,1177.064339
4132,unknown,0.12493966,2234.214277,995.4821417
4133,unknown,0.145384331,2484.600361,747.5260513
4134,unknown,0.147980479,1117.107139,1038.657587
4135,unknown,0.140841072,2080.130535,777.791229
4136,unknown,0.163557372,1251.930414,978.1918404
4137,unknown,0.120396399,2195.693342,455.1277497
4138,unknown,0.179458784,1483.056029,927.6482699
4139,unknown,0.118124769,1617.879305,729.7486159
4140,unknown,0.132403587,1829.744451,1370.999432
4141,unknown,0.138244923,1560.097901,868.2679537
4142,unknown,0.134999737,1733.442112,1116.257788
4143,unknown,0.153172778,1579.358369,1072.760716
4144,unknown,0.13856944,1829.744451,1434.201426
4145,unknown,0.147655962,1771.963048,887.8944538
4146,unknown,0.12493966,1752.70258,1165.818981
