N,category,duration,minimum,maximum,frequency_range,direction,centroid,mel,tonnetz,zerocross
472,P,0.213764172,1927.22168,2950.048828,1022.827148,289.1999297,2670.791927,-427.0822,0.063235512,0.121582031
473,P,0.231836735,2045.654297,2820.849609,775.1953125,-30.12595431,2613.18321,-414.93317,-0.043405452,0.119140625
474,P,0.212086168,2088.720703,3154.614258,1065.893555,156.6770529,2799.844666,-407.57532,0.022432873,0.134277344
475,P,0.169795918,2185.620117,2820.849609,635.2294922,56.23149354,2686.95344,-334.12167,0.061687361,0.119628906
476,P,0.236734694,2153.320313,2885.449219,732.1289063,-214.7349375,2657.892398,-421.55127,0.037788951,0.12109375
477,P,0.190634921,2153.320313,2702.416992,549.0966797,15.43113446,2552.925166,-425.05368,-0.129708664,0.117675781
478,P,0.312653061,2228.686523,2950.048828,721.3623047,-148.0747089,2726.106504,-412.38797,0.053774353,0.126953125
479,P,0.334081633,2185.620117,3359.179688,1173.55957,-405.2404654,3063.317194,-390.4642,-0.083640902,0.141113281
480,P,0.232199546,2142.553711,4145.141602,2002.587891,28.27151411,3289.70726,-600.17145,0.111835468,0.1484375
481,P,0.284444444,2368.652344,3854.443359,1485.791016,224.885494,2973.882269,-503.8343,-0.025934515,0.130371094
482,P,0.203174603,2207.15332,3951.342773,1744.189453,249.4951424,2972.094831,-717.09766,-0.116471262,0.129394531
483,P,0.185759637,2164.086914,3875.976563,1711.889648,80.06590345,3034.067604,-507.95288,0.11487805,0.133789063
484,P,0.171904762,2357.885742,3800.610352,1442.724609,281.4001983,2913.428739,-623.0177,0.130140292,0.131347656
485,P,0.322176871,2239.453125,4360.473633,2121.020508,-308.9082531,3619.28745,-525.8797,-0.18350047,0.18359375
486,P,0.156734694,2239.453125,3768.310547,1528.857422,113.7644151,3007.660045,-636.7914,-0.093361743,0.13671875
487,P,0.185759637,2325.585938,3596.044922,1270.458984,250.4431897,2957.568221,-627.89215,-0.085393875,0.130371094
488,P,0.325079365,2368.652344,4209.741211,1841.088867,-60.12228646,3303.283835,-486.82523,0.00175375,0.153808594
489,P,0.150929705,2164.086914,3671.411133,1507.324219,47.28576511,2858.298711,-564.00653,-0.073782404,0.131835938
490,P,0.191564626,2142.553711,4102.075195,1959.521484,-1.160045304,3080.467322,-472.32687,-0.103485736,0.134765625
491,P,0.325079365,2250.219727,3929.80957,1679.589844,118.7541732,3169.605399,-514.05194,-0.031141158,0.138183594
492,P,0.374421769,2185.620117,4446.606445,2260.986328,-356.5792236,3422.183267,-510.8608,0.034410049,0.190429688
493,P,0.226394558,2207.15332,3962.109375,1754.956055,-7.648781899,3110.31484,-550.9194,-0.027801282,0.145996094
494,P,0.114285714,2164.086914,4371.240234,2207.15332,-236.2849637,3292.162081,-554.12396,0.007686277,0.136230469
495,P,0.220589569,2099.487305,3962.109375,1862.62207,180.6756833,2960.846413,-527.98157,0.082888768,0.142089844
496,P,0.145124717,2196.386719,3843.676758,1647.290039,261.6623558,2888.136841,-549.34326,-0.107702014,0.129394531
497,P,0.197369615,2357.885742,3369.946289,1012.060547,119.423427,2978.487786,-557.0767,-0.076759511,0.140625
498,P,0.139319728,2207.15332,3359.179688,1152.026367,11.4457338,2851.653888,-516.0871,-0.063252808,0.136230469
499,P,0.145124717,2024.121094,4274.34082,2250.219727,-51.59601883,2958.799313,-479.06622,0.007460801,0.119140625
500,P,0.206077098,2217.919922,3692.944336,1475.024414,292.9224681,2862.451453,-632.80334,-0.031882478,0.124511719
501,P,0.17414966,2282.519531,3746.777344,1464.257813,90.73848334,3027.141353,-496.4945,-0.017277894,0.132324219
502,P,0.17414966,2508.618164,3585.27832,1076.660156,30.68732757,3002.887026,-551.939,0.123548331,0.133789063
503,P,0.159637188,2260.986328,3649.87793,1388.891602,144.2388061,3000.742894,-509.21536,0.049664465,0.140136719
504,P,0.179954649,2368.652344,3886.743164,1518.09082,163.2270365,2933.942193,-488.9863,-0.118152609,0.1328125
505,P,0.21478458,2422.485352,3929.80957,1507.324219,170.2086379,2922.521945,-593.4197,-0.023476098,0.123046875
506,P,0.180113379,2217.919922,3843.676758,1625.756836,278.2868071,3054.680582,-483.50488,-0.004686652,0.133300781
507,P,0.145124717,2304.052734,3574.511719,1270.458984,186.9270953,2852.939873,-542.6716,0.154820477,0.127441406
508,P,0.179954649,1970.288086,3875.976563,1905.688477,298.4065465,2793.495002,-490.9042,-0.115218774,0.125488281
509,P,0.17414966,2099.487305,4166.674805,2067.1875,198.1418135,3029.109064,-532.8047,0.044964457,0.125976563
510,P,0.185759637,2433.251953,3617.578125,1184.326172,116.9067318,3002.315564,-647.22296,-0.058713155,0.1328125
511,P,0.26122449,2142.553711,3552.978516,1410.424805,327.7657765,2753.126358,-469.77448,0.116336021,0.126464844
512,P,0.119002268,2110.253906,3736.010742,1625.756836,258.587563,2817.201943,-477.2855,-0.038600669,0.126464844
513,P,0.264126984,2336.352539,3671.411133,1335.058594,-248.0756115,3310.990045,-596.14954,-0.09867522,0.159179688
514,P,0.275736961,2293.286133,3596.044922,1302.758789,-0.380961837,3100.869821,-486.9601,-0.01219708,0.138183594
515,P,0.191564626,2228.686523,3563.745117,1335.058594,126.5081136,2949.705627,-605.82184,-0.253502759,0.135253906
516,P,0.220589569,2476.318359,3262.280273,785.9619141,136.9028907,2915.648227,-655.96826,-0.011987802,0.1328125
517,P,0.19446712,2314.819336,3488.378906,1173.55957,19.28663065,2942.999638,-556.0503,-0.08345367,0.135253906
518,P,0.092517007,2142.553711,4080.541992,1937.988281,28.18168982,3161.446946,-480.55414,0.070330852,0.151367188
519,P,0.182857143,2142.553711,3983.642578,1841.088867,-28.8329877,3108.684985,-518.7709,0.084778758,0.150390625
520,P,0.163265306,1722.65625,4252.807617,2530.151367,169.4948233,2899.568582,-426.73193,-0.017674947,0.136230469
521,P,0.156734694,1894.921875,4242.041016,2347.119141,197.5040315,2913.074605,-433.607,0.048033891,0.128417969
522,P,0.11755102,1722.65625,4349.707031,2627.050781,-100.1559128,2909.342801,-411.4188,-0.026399303,0.125488281
523,P,0.114285714,1862.62207,3919.042969,2056.420898,67.06226655,3017.099342,-464.41962,-0.034848811,0.140136719
524,P,0.152380952,1841.088867,3886.743164,2045.654297,-260.2924047,2964.111445,-576.7111,-0.150728557,0.141113281
525,P,0.153469388,1862.62207,4198.974609,2336.352539,86.59506613,2760.372954,-478.07736,0.07566061,0.112792969
526,P,0.075102041,2045.654297,4931.103516,2885.449219,-122.6501966,3429.502855,-335.7307,-0.025151055,0.13671875
527,P,0.163265306,1701.123047,3789.84375,2088.720703,309.3441151,2721.939468,-452.55035,-0.000192637,0.133789063
528,P,0.111020408,1754.956055,3832.910156,2077.954102,3.289628972,2821.975294,-450.05627,0.019690032,0.134765625
529,P,0.153469388,2056.420898,3886.743164,1830.322266,245.5946112,2738.172958,-441.99594,0.07847778,0.12109375
530,P,0.134965986,1830.322266,4005.175781,2174.853516,-30.29381989,2926.85326,-584.2687,-0.111011802,0.12890625
531,P,0.215510204,1970.288086,3628.344727,1658.056641,414.1819327,3042.235711,-436.98248,0.141589505,0.15234375
532,P,0.088163265,1916.455078,4371.240234,2454.785156,428.1619736,2718.189855,-540.8147,-0.040273432,0.114257813
533,P,0.146938776,1873.388672,3994.40918,2121.020508,303.2651649,2875.702745,-500.23608,-0.098389763,0.133300781
534,P,0.137142857,1744.189453,4059.008789,2314.819336,-32.10916005,2791.563672,-480.1637,0.04536403,0.119628906
535,C,0.239455782,1851.855469,3606.811523,1754.956055,-2.138529768,3078.615244,-446.957,-0.069853522,0.149902344
536,C,0.118639456,1873.388672,3919.042969,2045.654297,178.71018,2793.14628,-488.75354,-0.025359699,0.124023438
537,C,0.126984127,1830.322266,4069.775391,2239.453125,10.57786669,3034.56223,-423.0217,-0.048288626,0.139160156
538,C,0.225306122,1959.521484,3875.976563,1916.455078,-340.2939553,3197.614179,-508.67786,-0.008588865,0.15234375
539,C,0.140408163,1851.855469,3779.077148,1927.22168,-275.712825,3134.958881,-434.7802,-0.040606169,0.152832031
540,C,0.241632653,2056.420898,3660.644531,1604.223633,30.0669381,3179.228851,-514.726,0.024974221,0.147949219
541,C,0.075102041,1711.889648,3628.344727,1916.455078,170.8221833,2559.322857,-430.89395,0.202765579,0.115722656
542,P,0.111020408,1905.688477,3563.745117,1658.056641,136.7609686,2848.445763,-444.08658,0.004260406,0.1328125
543,P,0.137142857,2024.121094,3768.310547,1744.189453,-11.59229605,2997.593928,-477.46378,-0.055856057,0.135253906
544,P,0.112471655,1905.688477,3725.244141,1819.555664,293.1527125,2932.565936,-474.62933,0.040522167,0.135253906
545,P,0.143673469,2034.887695,3639.111328,1604.223633,-168.523086,3134.244088,-600.2766,-0.091278896,0.15234375
546,P,0.137868481,1808.789063,3951.342773,2142.553711,61.19016401,2998.855025,-404.48718,0.008700891,0.136230469
547,C,0.169795918,1884.155273,3972.875977,2088.720703,12.10004324,2844.675539,-587.01447,0.168429653,0.1328125
548,C,0.173061224,1991.821289,3606.811523,1614.990234,-26.91509803,3100.532263,-507.85916,0.05492193,0.149414063
549,C,0.141496599,1873.388672,3822.143555,1948.754883,122.3503646,2901.793696,-556.74585,-0.099184652,0.139160156
550,C,0.124081633,1819.555664,4112.841797,2293.286133,-135.2717144,2971.230608,-527.51624,0.014960461,0.12890625
551,C,0.137868481,1905.688477,4123.608398,2217.919922,32.28217327,3096.830863,-552.83844,-0.094952195,0.136230469
552,C,0.188662132,1991.821289,3929.80957,1937.988281,-356.3481514,3150.116694,-559.1504,-0.059829603,0.148925781
553,C,0.156734694,1873.388672,3639.111328,1765.722656,36.44715489,3063.153328,-505.75415,-0.028291007,0.156738281
554,C,0.200272109,2067.1875,3692.944336,1625.756836,-234.9966389,3272.637182,-439.3675,-0.012020621,0.156738281
555,C,0.206802721,2433.251953,3811.376953,1378.125,-475.9441383,3434.954119,-479.3493,-0.056962912,0.161621094
556,C,0.187210884,2067.1875,3768.310547,1701.123047,-68.53505101,3217.669266,-450.90585,0.013223688,0.158691406
557,C,0.200634921,1841.088867,3962.109375,2121.020508,75.99477842,3042.447331,-421.76218,-0.11343004,0.162109375
558,C,0.193015873,1937.988281,3843.676758,1905.688477,-138.5862155,3094.724769,-448.52753,-0.00048185,0.157226563
559,C,0.162539683,1894.921875,3725.244141,1830.322266,25.65268191,3119.458935,-468.96146,0.001300687,0.160644531
560,C,0.104489796,1916.455078,3574.511719,1658.056641,-68.86968736,3186.518478,-439.60117,0.209575419,0.155273438
561,C,0.18031746,1884.155273,4177.441406,2293.286133,-319.1882349,3140.921052,-600.95044,0.049492656,0.133789063
562,C,0.145124717,1862.62207,3800.610352,1937.988281,59.43868146,2772.490694,-519.531,0.041757242,0.122558594
563,C,0.182857143,2982.348633,3875.976563,893.6279297,-539.673339,3527.637145,-400.85358,-0.024545141,0.163574219
564,C,0.14984127,1862.62207,4166.674805,2304.052734,82.19526424,2981.586243,-535.9726,0.14640754,0.135742188
565,C,0.200272109,2067.1875,3843.676758,1776.489258,-240.9045093,3294.495792,-491.58038,-0.081549418,0.16015625
566,C,0.101950113,1873.388672,3811.376953,1937.988281,38.56217234,3101.352125,-417.95905,0.038562744,0.146972656
567,C,0.208979592,2540.917969,3908.276367,1367.358398,-488.1337352,3565.96084,-454.76474,0.187255457,0.164550781
568,C,0.154557823,1819.555664,3649.87793,1830.322266,-44.2920739,2983.853855,-437.7858,-0.080246654,0.138671875
569,C,0.189387755,2777.783203,3768.310547,990.5273438,-377.8177619,3461.045076,-414.71472,-0.322402457,0.163085938
570,C,0.198095238,3219.213867,3800.610352,581.3964844,-479.5552331,3470.933676,-458.74207,-0.158484261,0.16015625
571,C,0.126984127,1808.789063,3811.376953,2002.587891,-90.64763367,2841.520375,-490.73953,-0.078064502,0.133789063
572,C,0.165442177,2056.420898,3649.87793,1593.457031,212.8000557,2758.358097,-504.50125,-0.081998592,0.121582031
573,C,0.191564626,1851.855469,3660.644531,1808.789063,-209.9265024,3131.781183,-430.71817,-0.101310756,0.157226563
574,C,0.185396825,1765.722656,4188.208008,2422.485352,-89.72824353,2846.901873,-450.3627,-0.017741701,0.136230469
575,C,0.215873016,3251.513672,3757.543945,506.0302734,-455.4612031,3479.354166,-423.50482,-0.188153201,0.162109375
576,C,0.150204082,1948.754883,3445.3125,1496.557617,-268.3782408,3156.902044,-487.3522,-0.031062175,0.145996094
577,C,0.14585034,1787.255859,3940.576172,2153.320313,-222.2221978,3112.87123,-471.77478,-0.124816852,0.150878906
578,C,0.198095238,1830.322266,3811.376953,1981.054688,-160.5850277,3111.9144,-411.82788,-0.066265889,0.156738281
579,C,0.145124717,1679.589844,3789.84375,2110.253906,104.0270213,2707.556161,-430.16956,0.055255667,0.139160156
580,P,0.116099773,2045.654297,3111.547852,1065.893555,65.03548151,2793.183442,-485.41275,-0.009243219,0.126953125
581,P,0.142222222,1894.921875,3639.111328,1744.189453,-63.15403217,2857.639632,-456.6489,0.065600546,0.130371094
582,P,0.109206349,2476.318359,3197.680664,721.3623047,220.8900026,2939.815361,-420.49396,-0.102559964,0.135253906
583,P,0.158911565,1937.988281,3703.710938,1765.722656,-222.8151536,3086.240574,-572.7035,-0.094828385,0.14453125
584,P,0.126621315,2056.420898,3326.879883,1270.458984,-31.66468656,2970.444032,-412.69348,0.087322972,0.141601563
585,P,0.140408163,1894.921875,3692.944336,1798.022461,-186.0777983,3097.047095,-468.83273,0.139604735,0.147460938
586,P,0.091428571,1959.521484,3617.578125,1658.056641,52.59059512,2638.969363,-586.1546,0.164511773,0.112792969
587,P,0.119002268,1604.223633,3994.40918,2390.185547,172.6763558,2655.91758,-442.21625,-0.036941582,0.115234375
588,P,0.089977324,2024.121094,3273.046875,1248.925781,298.073272,2663.953009,-535.4877,0.076496684,0.123046875
589,P,0.11755102,2077.954102,3413.012695,1335.058594,400.4528765,2676.896896,-537.2368,0.00928481,0.118652344
590,P,0.100136054,2002.587891,3413.012695,1410.424805,48.48052831,2992.424629,-484.87708,0.032596331,0.137695313
591,P,0.116099773,1830.322266,3369.946289,1539.624023,132.681053,2921.391148,-391.66263,-0.047380283,0.137695313
592,P,0.124807256,1819.555664,3757.543945,1937.988281,238.7998442,3011.784244,-461.33295,-0.105885862,0.147460938
593,P,0.124807256,1916.455078,3520.678711,1604.223633,-44.9804093,2909.247397,-434.7909,0.032960188,0.133789063
594,P,0.119002268,2013.354492,3413.012695,1399.658203,138.0367033,2955.715204,-481.06454,0.057412626,0.137207031
595,P,0.133514739,1830.322266,3283.813477,1453.491211,101.413373,2801.180143,-533.20325,0.136319213,0.129882813
596,P,0.104489796,1970.288086,3477.612305,1507.324219,446.8552271,2812.437148,-436.386,0.010531715,0.129882813
597,P,0.129886621,1787.255859,4274.34082,2487.084961,467.487848,2787.573453,-440.99716,0.019805894,0.116699219
598,P,0.10521542,2131.787109,3359.179688,1227.392578,337.0557524,3032.496574,-566.92346,-0.029935481,0.141601563
599,P,0.113197279,1862.62207,4015.942383,2153.320313,102.3545769,2685.549527,-531.5417,0.05312518,0.1171875
600,P,0.156734694,2013.354492,3736.010742,1722.65625,93.17294944,3124.816595,-513.335,0.018190997,0.145019531
601,P,0.101587302,2034.887695,3682.177734,1647.290039,-8.024087257,3057.29877,-418.73624,0.033062175,0.150390625
602,P,0.127891156,2013.354492,4672.705078,2659.350586,-83.355426,3107.065037,-416.93542,0.01801151,0.147460938
603,P,0.11755102,2713.183594,3703.710938,990.5273438,-470.0628632,3239.787383,-487.43088,0.111142884,0.138183594
604,C,0.081632653,1970.288086,3563.745117,1593.457031,241.8862156,2930.323522,-465.75885,-0.072167431,0.134277344
605,P,0.150748299,2250.219727,3628.344727,1378.125,-105.000749,3165.154107,-478.86078,-0.070193173,0.15234375
606,P,0.127346939,1873.388672,4134.375,2260.986328,-295.8406556,3190.044983,-447.54547,0.04258222,0.1484375
607,P,0.134965986,2045.654297,3800.610352,1754.956055,-506.9883039,3411.881998,-499.2931,-0.077914008,0.161621094
608,P,0.130612245,1927.22168,4102.075195,2174.853516,-296.1967487,3302.759387,-578.94183,-0.010076981,0.159179688
609,P,0.146213152,2347.119141,4198.974609,1851.855469,-467.6015929,3454.296279,-459.80325,0.060454262,0.151855469
610,P,0.132063492,1970.288086,3854.443359,1884.155273,-295.1071944,3179.082027,-565.0484,0.017431222,0.155761719
611,P,0.151473923,1808.789063,4565.039063,2756.25,-483.3262012,3425.687315,-426.1717,0.080022045,0.176757813
612,P,0.137868481,2228.686523,3305.34668,1076.660156,160.8783444,3000.373096,-564.6687,0.102728399,0.138183594
613,P,0.106575964,2056.420898,3391.479492,1335.058594,166.8970256,3128.116914,-429.06378,0.056932654,0.150878906
614,P,0.193015873,2024.121094,4532.739258,2508.618164,-578.1264306,3679.23499,-528.58795,0.023032376,0.190917969
615,P,0.108117914,1970.288086,3714.477539,1744.189453,-161.1060529,3184.829246,-528.2401,-0.061689382,0.155273438
616,P,0.09723356,1959.521484,3972.875977,2013.354492,-246.658031,3226.277678,-489.1209,0.013487343,0.157226563
617,P,0.067755102,1862.62207,3800.610352,1937.988281,300.1381809,2994.965268,-407.80597,0.015025116,0.146972656
618,P,0.094693878,2024.121094,3822.143555,1798.022461,-14.59717115,3144.639978,-479.99033,-0.131161412,0.145019531
619,P,0.110657596,1916.455078,3929.80957,2013.354492,63.24885123,3190.376075,-384.53467,0.013146736,0.161132813
620,P,0.089795918,2002.587891,3768.310547,1765.722656,226.5377229,3140.926276,-440.41327,0.081133135,0.149902344
621,P,0.081632653,2067.1875,3962.109375,1894.921875,198.567478,3170.571817,-471.388,-0.030558397,0.152832031
622,P,0.090612245,1873.388672,3800.610352,1927.22168,465.6499312,2977.467423,-547.044,0.115163279,0.146484375
623,P,0.093424036,1830.322266,3822.143555,1991.821289,98.70755061,2985.115095,-475.70395,0.038952062,0.147949219
624,P,0.11755102,2551.68457,3391.479492,839.7949219,31.37048463,3133.803947,-569.95056,-0.089121236,0.146972656
625,P,0.087981859,2077.954102,3832.910156,1754.956055,316.4360514,3187.198814,-484.17325,0.090295497,0.156738281
626,P,0.102040816,2024.121094,3886.743164,1862.62207,123.8006068,3211.35146,-561.49097,0.024193377,0.15625
627,P,0.108571429,2196.386719,3509.912109,1313.525391,356.9331228,3166.089068,-560.192,0.041759403,0.150390625
628,P,0.083265306,1959.521484,3843.676758,1884.155273,280.3807058,3115.948157,-466.27045,-0.084846439,0.145507813
629,P,0.104489796,2670.117188,3725.244141,1055.126953,-0.032751925,3525.872403,-541.94147,0.122710759,0.160644531
630,P,0.097959184,1937.988281,3757.543945,1819.555664,315.5020787,3176.023528,-524.5959,0.037295527,0.15625
631,P,0.093424036,2164.086914,3682.177734,1518.09082,-118.2151622,3210.492863,-470.66983,0.087532326,0.151367188
632,P,0.06893424,2045.654297,3929.80957,1884.155273,150.8220073,3271.724521,-457.45517,0.061379408,0.161132813
633,P,0.090612245,2174.853516,3962.109375,1787.255859,353.2782091,3253.764438,-455.9114,-0.079259049,0.15625
634,P,0.092517007,1916.455078,3563.745117,1647.290039,525.7446291,2952.698119,-467.40854,-0.063543878,0.142089844
635,P,0.132244898,2357.885742,3671.411133,1313.525391,90.06682114,3231.237971,-463.7528,-0.024175845,0.151367188
636,P,0.095510204,2110.253906,3800.610352,1690.356445,110.4256703,3170.510665,-447.5609,0.06980234,0.15625
637,P,0.115102041,2121.020508,3660.644531,1539.624023,84.21175933,3225.502568,-476.4441,0.048412326,0.149902344
638,P,0.096326531,2077.954102,3574.511719,1496.557617,-21.11487733,3034.873912,-504.2796,-0.004843798,0.14453125
639,P,0.10521542,1808.789063,3768.310547,1959.521484,294.062378,3038.669236,-456.10785,0.009303797,0.15625
640,P,0.097052154,2950.048828,3596.044922,645.9960938,296.4561066,3355.968885,-403.46906,-0.1389327,0.16015625
641,C,0.086349206,1582.69043,4737.304688,3154.614258,-146.7332299,3185.858354,-412.6763,-0.080180049,0.151855469
642,C,0.137142857,1981.054688,4554.272461,2573.217773,-507.9680014,3488.442108,-528.0864,-0.137522807,0.171875
643,C,0.153469388,2077.954102,5038.769531,2960.81543,-490.8914612,3632.169014,-502.35703,0.053998478,0.185058594
644,C,0.10122449,1862.62207,4532.739258,2670.117188,-397.9731773,3399.060529,-453.93744,-0.112458128,0.152832031
645,C,0.125714286,2067.1875,4565.039063,2497.851563,-750.9199232,3774.491362,-491.3101,0.044250966,0.187011719
646,C,0.113015873,1851.855469,4597.338867,2745.483398,-525.1875133,3514.630644,-474.72992,-0.058630549,0.159179688
647,C,0.092244898,1894.921875,4414.306641,2519.384766,-214.3019194,3345.542698,-502.6173,0.060809262,0.169921875
648,C,0.146031746,1787.255859,4521.972656,2734.716797,-437.0404925,3405.396037,-434.46255,0.150054118,0.17578125
649,C,0.078730159,2196.386719,3919.042969,1722.65625,-410.3432313,3340.077911,-457.72675,0.109147457,0.145019531
650,C,0.114285714,1830.322266,4274.34082,2444.018555,-443.6845574,3331.433384,-483.83884,-0.139631542,0.167480469
651,C,0.113015873,1981.054688,4532.739258,2551.68457,-546.6558221,3462.272247,-519.83856,-0.028383971,0.166992188
652,C,0.116734694,1959.521484,4414.306641,2454.785156,-457.8232147,3524.85519,-466.2212,0.139735876,0.168457031
653,C,0.109206349,2422.485352,4371.240234,1948.754883,-634.0433715,3542.461661,-425.36206,-0.069232311,0.169921875
654,C,0.146938776,3703.710938,4586.572266,882.8613281,-866.156844,4143.652357,-338.46478,-0.017714049,0.195800781
655,C,0.158730159,2024.121094,4565.039063,2540.917969,-574.6324237,3632.062659,-478.4979,-0.159861304,0.189453125
656,C,0.172698413,2088.720703,4554.272461,2465.551758,-639.8685692,3775.231797,-539.0826,0.032412905,0.181152344
657,C,0.087346939,1905.688477,4328.173828,2422.485352,-288.234945,3471.943079,-421.73868,-0.148898198,0.16796875
658,C,0.16,2540.917969,4489.672852,1948.754883,-668.2403152,3828.817715,-439.3978,-0.173496686,0.193847656
659,C,0.154920635,2024.121094,4478.90625,2454.785156,-555.7071113,3679.576256,-448.16907,-0.073729857,0.186523438
660,C,0.151836735,3283.813477,4565.039063,1281.225586,-770.8461242,4008.963279,-427.09235,-0.009022769,0.192382813
661,C,0.102857143,1851.855469,4737.304688,2885.449219,-429.047091,3490.780955,-415.64886,0.034813545,0.168457031
662,C,0.105396825,2013.354492,4252.807617,2239.453125,-329.3204772,3227.851088,-464.47162,0.066154804,0.146972656
663,C,0.112653061,2228.686523,4952.636719,2723.950195,-1062.71323,4081.01952,-421.8569,-0.045824674,0.200683594
664,C,0.134603175,2099.487305,4748.071289,2648.583984,-779.3295332,3901.229924,-544.66693,-0.166601951,0.194824219
665,C,0.130612245,1851.855469,4597.338867,2745.483398,-316.1023771,3327.653904,-456.90216,-0.00866481,0.189453125
666,C,0.147301587,2487.084961,4220.507813,1733.422852,-513.4479765,3684.733057,-419.53287,-0.118049425,0.174316406
667,C,0.095510204,1722.65625,4435.839844,2713.183594,-103.5314559,3024.652155,-444.46628,0.001563744,0.141113281
668,C,0.133061224,1894.921875,4435.839844,2540.917969,-431.3372981,3275.60543,-552.57904,0.005422616,0.158691406
669,C,0.164081633,1959.521484,4705.004883,2745.483398,-398.7540692,3615.315527,-343.86188,-0.063254971,0.177246094
670,C,0.163265306,2110.253906,4500.439453,2390.185547,-605.9358356,3819.694246,-454.42752,0.03648758,0.1953125
